lat,lon,X0
-77.5,-178.5,-0.918
-77.5,-177.5,-0.747
-77.5,-176.5,-0.906
-77.5,-175.5,-0.806
-77.5,-174.5,-1.04
-77.5,-173.5,-0.691
-77.5,-172.5,-1.287
-77.5,-171.5,-0.56
-77.5,-170.5,-0.475
-77.5,-169.5,-0.61
-77.5,-168.5,-1.292
-77.5,-167.5,-1.157
-77.5,-166.5,-0.889
-77.5,-165.5,-1.02
-77.5,-164.5,-1.186
-77.5,-163.5,-1.29
-77.5,-162.5,-1.296
-77.5,-161.5,-1.31
-77.5,-160.5,-1.017
-77.5,-159.5,-0.886
-77.5,-44.5,-1.647
-77.5,-43.5,-1.415
-77.5,-42.5,-1.539
-77.5,-41.5,-1.532
-77.5,-40.5,-1.684
-77.5,-39.5,-1.563
-77.5,-38.5,-1.488
-77.5,-37.5,-1.629
-77.5,-36.5,-1.207
-77.5,-35.5,-1.599
-77.5,165.5,-1.304
-76.5,-179.5,-0.835
-76.5,-178.5,-1.318
-76.5,-177.5,-1.368
-76.5,-176.5,-0.796
-76.5,-175.5,-0.75
-76.5,-174.5,-1.482
-76.5,-173.5,-0.892
-76.5,-172.5,-1.447
-76.5,-171.5,-1.037
-76.5,-170.5,-1.237
-76.5,-169.5,-1.133
-76.5,-168.5,-1.383
-76.5,-167.5,-1.28
-76.5,-166.5,-0.766
-76.5,-165.5,-1.028
-76.5,-164.5,-1.139
-76.5,-163.5,-1.431
-76.5,-162.5,-1.159
-76.5,-161.5,-1.231
-76.5,-160.5,-1.244
-76.5,-159.5,-1.301
-76.5,-158.5,-1.019
-76.5,-157.5,-1.033
-76.5,-156.5,-1.018
-76.5,-155.5,-0.997
-76.5,-154.5,-1.38
-76.5,-153.5,-1.594
-76.5,-152.5,-1.553
-76.5,-151.5,-1.128
-76.5,-49.5,NA
-76.5,-48.5,NA
-76.5,-47.5,NA
-76.5,-44.5,-1.645
-76.5,-43.5,-1.545
-76.5,-41.5,-1.613
-76.5,-40.5,-1.77
-76.5,-35.5,-1.61
-76.5,-34.5,-1.61
-76.5,-33.5,-1.488
-76.5,-32.5,-1.627
-76.5,-31.5,-1.721
-76.5,164.5,-1.003
-76.5,165.5,-0.567
-76.5,166.5,-0.575
-76.5,167.5,-0.616
-76.5,168.5,-1.086
-76.5,169.5,-1.07
-76.5,170.5,-0.967
-76.5,171.5,-1.007
-76.5,172.5,-1.044
-76.5,173.5,-0.559
-76.5,174.5,-0.964
-76.5,175.5,-1.06
-76.5,176.5,-1.074
-76.5,177.5,-1.082
-76.5,178.5,-0.836
-76.5,179.5,-1.245
-75.5,-179.5,-0.333
-75.5,-178.5,-0.699
-75.5,-177.5,-1.419
-75.5,-176.5,-1.073
-75.5,-175.5,-1.189
-75.5,-174.5,-1.11
-75.5,-173.5,-0.994
-75.5,-172.5,-1.479
-75.5,-171.5,-1.57
-75.5,-170.5,-1.44
-75.5,-169.5,-1.385
-75.5,-168.5,-1.599
-75.5,-167.5,-1.396
-75.5,-166.5,-1.73
-75.5,-165.5,-1.527
-75.5,-164.5,-1.668
-75.5,-163.5,-1.253
-75.5,-162.5,-1.011
-75.5,-161.5,-1.495
-75.5,-160.5,-1.149
-75.5,-159.5,-1.42
-75.5,-158.5,-1.551
-75.5,-157.5,-1.373
-75.5,-156.5,-1.146
-75.5,-155.5,-1.624
-75.5,-154.5,-1.299
-75.5,-153.5,-1.48
-75.5,-152.5,-1.725
-75.5,-151.5,-1.408
-75.5,-150.5,-1.738
-75.5,-149.5,-1.425
-75.5,-148.5,-1.649
-75.5,-55.5,-1.733
-75.5,-54.5,-1.769
-75.5,-53.5,-1.755
-75.5,-52.5,-1.849
-75.5,-46.5,NA
-75.5,-43.5,-1.844
-75.5,-42.5,-1.645
-75.5,-41.5,-1.73
-75.5,-39.5,-1.79
-75.5,-37.5,-1.89
-75.5,-36.5,-1.796
-75.5,-34.5,NA
-75.5,-33.5,-1.786
-75.5,-32.5,NA
-75.5,-31.5,-1.185
-75.5,-30.5,-1.024
-75.5,-29.5,-1.356
-75.5,-28.5,-1.444
-75.5,-27.5,-1.127
-75.5,164.5,-0.643
-75.5,165.5,-0.814
-75.5,166.5,-0.482
-75.5,167.5,-0.66
-75.5,168.5,-0.162
-75.5,169.5,-0.527
-75.5,170.5,-0.445
-75.5,171.5,-0.363
-75.5,172.5,-0.868
-75.5,173.5,-0.727
-75.5,174.5,-0.767
-75.5,175.5,-0.699
-75.5,176.5,-0.434
-75.5,177.5,-0.794
-75.5,178.5,-0.597
-75.5,179.5,-0.67
-74.5,-179.5,-0.454
-74.5,-178.5,-1.179
-74.5,-177.5,-1.415
-74.5,-176.5,-1.306
-74.5,-175.5,-0.86
-74.5,-174.5,-0.908
-74.5,-173.5,-0.765
-74.5,-172.5,-1.201
-74.5,-171.5,-1.236
-74.5,-170.5,-1.311
-74.5,-169.5,-1.797
-74.5,-168.5,-1.819
-74.5,-167.5,-1.803
-74.5,-166.5,-1.811
-74.5,-165.5,-1.605
-74.5,-164.5,-1.732
-74.5,-163.5,-1.832
-74.5,-162.5,NA
-74.5,-161.5,NA
-74.5,-160.5,0.632
-74.5,-159.5,-0.855
-74.5,-158.5,-1.365
-74.5,-157.5,-1.413
-74.5,-156.5,-1.229
-74.5,-153.5,-0.833
-74.5,-152.5,-1.553
-74.5,-151.5,-1.415
-74.5,-150.5,-1.552
-74.5,-149.5,-2.168
-74.5,-148.5,-1.68
-74.5,-147.5,-1.373
-74.5,-146.5,-1.48
-74.5,-145.5,-1.106
-74.5,-144.5,-1.365
-74.5,-143.5,-1.8
-74.5,-142.5,-1.524
-74.5,-141.5,-1.199
-74.5,-140.5,-0.949
-74.5,-139.5,-1.602
-74.5,-138.5,-1.48
-74.5,-137.5,-0.824
-74.5,-108.5,-1.667
-74.5,-59.5,-1.885
-74.5,-58.5,NA
-74.5,-57.5,0.052
-74.5,-54.5,-1.8
-74.5,-51.5,-1.857
-74.5,-50.5,-1.841
-74.5,-48.5,-1.755
-74.5,-47.5,-1.812
-74.5,-45.5,-1.799
-74.5,-44.5,-1.804
-74.5,-42.5,-1.001
-74.5,-41.5,-1.745
-74.5,-40.5,-1.49
-74.5,-39.5,-1.207
-74.5,-38.5,-1.659
-74.5,-37.5,NA
-74.5,-36.5,-1.583
-74.5,-35.5,-1.749
-74.5,-34.5,-1.787
-74.5,-33.5,-1.758
-74.5,-32.5,-1.679
-74.5,-31.5,-1.417
-74.5,-30.5,-1.548
-74.5,-29.5,-0.443
-74.5,-28.5,-0.3
-74.5,-27.5,-0.777
-74.5,-26.5,-0.766
-74.5,-25.5,-1.453
-74.5,166.5,-0.796
-74.5,167.5,-0.095
-74.5,168.5,-0.925
-74.5,169.5,-0.501
-74.5,170.5,0.059
-74.5,171.5,-0.531
-74.5,172.5,-0.596
-74.5,173.5,-0.609
-74.5,174.5,-0.853
-74.5,175.5,-0.9
-74.5,176.5,-0.973
-74.5,177.5,-0.413
-74.5,178.5,-0.637
-74.5,179.5,-0.725
-73.5,-179.5,-0.777
-73.5,-178.5,-1.031
-73.5,-177.5,-1.199
-73.5,-176.5,-1.489
-73.5,-175.5,-1.437
-73.5,-174.5,-1.468
-73.5,-173.5,-1.69
-73.5,-172.5,-1.642
-73.5,-171.5,-1.038
-73.5,-170.5,-1.295
-73.5,-169.5,-1.265
-73.5,-168.5,-1.313
-73.5,-167.5,-1.67
-73.5,-166.5,-1.763
-73.5,-165.5,-1.8
-73.5,-164.5,-1.287
-73.5,-163.5,-1.102
-73.5,-162.5,NA
-73.5,-161.5,NA
-73.5,-160.5,NA
-73.5,-159.5,-1.026
-73.5,-158.5,-1.418
-73.5,-157.5,-1.697
-73.5,-156.5,-1.773
-73.5,-155.5,NA
-73.5,-154.5,-0.596
-73.5,-153.5,-1.073
-73.5,-152.5,-1.491
-73.5,-151.5,-1.365
-73.5,-150.5,-1.58
-73.5,-149.5,-1.303
-73.5,-148.5,-1.6
-73.5,-146.5,-1.784
-73.5,-145.5,-1.581
-73.5,-144.5,-1.263
-73.5,-143.5,-1.779
-73.5,-142.5,NA
-73.5,-141.5,NA
-73.5,-140.5,-1.84
-73.5,-139.5,-1.769
-73.5,-138.5,-1.868
-73.5,-137.5,-1.645
-73.5,-134.5,-1.819
-73.5,-133.5,-1.823
-73.5,-132.5,-1.764
-73.5,-131.5,-1.718
-73.5,-129.5,-1.73
-73.5,-128.5,-1.746
-73.5,-127.5,-1.688
-73.5,-118.5,-1.257
-73.5,-117.5,-0.846
-73.5,-116.5,-1.031
-73.5,-115.5,-1.118
-73.5,-114.5,-0.863
-73.5,-113.5,-1.052
-73.5,-112.5,-0.734
-73.5,-111.5,-1.19
-73.5,-110.5,-1.401
-73.5,-109.5,-0.433
-73.5,-108.5,0.478
-73.5,-107.5,-1.462
-73.5,-106.5,-0.988
-73.5,-105.5,-1.808
-73.5,-104.5,-0.542
-73.5,-59.5,NA
-73.5,-58.5,-0.222
-73.5,-57.5,-0.262
-73.5,-54.5,-0.162
-73.5,-52.5,-0.891
-73.5,-45.5,-0.442
-73.5,-42.5,-1.839
-73.5,-40.5,-1.83
-73.5,-39.5,-1.834
-73.5,-38.5,-1.343
-73.5,-37.5,-1.511
-73.5,-36.5,-1.507
-73.5,-35.5,-1.722
-73.5,-34.5,-1.674
-73.5,-33.5,-1.79
-73.5,-32.5,-1.79
-73.5,-31.5,-1.8
-73.5,-30.5,-1.577
-73.5,-29.5,-0.305
-73.5,-27.5,-0.52
-73.5,-26.5,0.98
-73.5,-25.5,-0.297
-73.5,-24.5,-1.534
-73.5,-23.5,-1.349
-73.5,-22.5,-1.046
-73.5,-21.5,-1.268
-73.5,170.5,-0.777
-73.5,171.5,-0.901
-73.5,172.5,-1.021
-73.5,173.5,-0.778
-73.5,174.5,-0.756
-73.5,175.5,-0.986
-73.5,176.5,-1.034
-73.5,177.5,-1.051
-73.5,178.5,-1.111
-73.5,179.5,-0.661
-72.5,-179.5,-1.019
-72.5,-178.5,-1.126
-72.5,-177.5,-1.113
-72.5,-176.5,-1.246
-72.5,-175.5,-1.453
-72.5,-174.5,-1.34
-72.5,-173.5,-1.503
-72.5,-172.5,-1.493
-72.5,-171.5,-0.704
-72.5,-170.5,-1.11
-72.5,-169.5,-1.361
-72.5,-168.5,-1.393
-72.5,-167.5,-0.768
-72.5,-166.5,-0.892
-72.5,-165.5,-1.716
-72.5,-164.5,NA
-72.5,-163.5,NA
-72.5,-162.5,-1.459
-72.5,-161.5,-1.585
-72.5,-160.5,-1.538
-72.5,-159.5,-1.595
-72.5,-158.5,-1.765
-72.5,-157.5,-1.763
-72.5,-156.5,-1.778
-72.5,-155.5,-1.764
-72.5,-154.5,-0.941
-72.5,-153.5,-1.078
-72.5,-152.5,-1.571
-72.5,-151.5,-1.37
-72.5,-150.5,-1.153
-72.5,-149.5,-0.967
-72.5,-148.5,-1.514
-72.5,-147.5,-1.208
-72.5,-146.5,-1.147
-72.5,-145.5,-1.46
-72.5,-144.5,-1.359
-72.5,-143.5,-1.628
-72.5,-142.5,-1.608
-72.5,-141.5,-1.74
-72.5,-140.5,-1.492
-72.5,-139.5,-1.329
-72.5,-138.5,-1.493
-72.5,-137.5,-1.522
-72.5,-136.5,-2.03
-72.5,-135.5,-1.768
-72.5,-134.5,-1.856
-72.5,-133.5,-1.687
-72.5,-131.5,-1.767
-72.5,-129.5,-1.597
-72.5,-128.5,-1.808
-72.5,-127.5,-1.769
-72.5,-126.5,-1.771
-72.5,-125.5,-1.567
-72.5,-124.5,-1.684
-72.5,-123.5,-1.55
-72.5,-122.5,-1.551
-72.5,-121.5,-1.811
-72.5,-120.5,-1.633
-72.5,-119.5,-1.153
-72.5,-118.5,-1.694
-72.5,-117.5,-1.56
-72.5,-116.5,-1.603
-72.5,-115.5,-1.273
-72.5,-114.5,-1.413
-72.5,-113.5,-1.827
-72.5,-112.5,-1.796
-72.5,-108.5,-1.488
-72.5,-107.5,-1.808
-72.5,-106.5,-1.68
-72.5,-105.5,-1.757
-72.5,-104.5,-1.438
-72.5,-85.5,-1.798
-72.5,-82.5,-1.806
-72.5,-81.5,-1.768
-72.5,-79.5,-1.507
-72.5,-53.5,-0.937
-72.5,-51.5,-1.398
-72.5,-42.5,-1.555
-72.5,-41.5,-1.87
-72.5,-40.5,NA
-72.5,-39.5,NA
-72.5,-37.5,-1.412
-72.5,-36.5,-1.862
-72.5,-35.5,NA
-72.5,-34.5,-1.762
-72.5,-33.5,-1.67
-72.5,-32.5,-1.559
-72.5,-31.5,-1.369
-72.5,-30.5,-1.61
-72.5,-29.5,-0.062
-72.5,-28.5,-1.289
-72.5,-27.5,-1.367
-72.5,-26.5,0.78
-72.5,-25.5,NA
-72.5,-24.5,-0.836
-72.5,-23.5,-0.561
-72.5,-22.5,-0.666
-72.5,-21.5,-0.286
-72.5,-20.5,-1.115
-72.5,-19.5,-1.267
-72.5,171.5,-1.052
-72.5,172.5,-1.315
-72.5,173.5,-1.236
-72.5,174.5,-1.139
-72.5,175.5,-1.162
-72.5,176.5,-0.972
-72.5,177.5,-1.269
-72.5,178.5,-0.828
-72.5,179.5,-0.908
-71.5,-179.5,-0.873
-71.5,-178.5,-0.472
-71.5,-177.5,-0.751
-71.5,-176.5,-1.29
-71.5,-175.5,-1.79
-71.5,-174.5,-0.58
-71.5,-173.5,0.9
-71.5,-172.5,-1.787
-71.5,-171.5,-2.117
-71.5,-170.5,-1.419
-71.5,-169.5,-1.3
-71.5,-168.5,-1.73
-71.5,-167.5,-0.762
-71.5,-166.5,-0.983
-71.5,-165.5,-1.793
-71.5,-164.5,-1.615
-71.5,-162.5,-2.09
-71.5,-158.5,-1.447
-71.5,-157.5,-1.756
-71.5,-156.5,-1.477
-71.5,-155.5,-1.413
-71.5,-154.5,-0.836
-71.5,-153.5,-1.783
-71.5,-152.5,-1.79
-71.5,-151.5,-1.109
-71.5,-150.5,-1.019
-71.5,-148.5,-1.424
-71.5,-147.5,-1.321
-71.5,-143.5,-1.014
-71.5,-142.5,-1.269
-71.5,-141.5,-1.618
-71.5,-139.5,-0.526
-71.5,-138.5,-0.641
-71.5,-137.5,-0.65
-71.5,-136.5,-0.371
-71.5,-135.5,-1.089
-71.5,-134.5,-0.981
-71.5,-133.5,-1.238
-71.5,-132.5,-1.409
-71.5,-131.5,-1.733
-71.5,-130.5,-1.814
-71.5,-127.5,-1.813
-71.5,-126.5,-1.734
-71.5,-125.5,NA
-71.5,-124.5,-1.777
-71.5,-123.5,NA
-71.5,-122.5,NA
-71.5,-121.5,-1.658
-71.5,-119.5,-1.447
-71.5,-118.5,-1.567
-71.5,-117.5,-1.719
-71.5,-116.5,-1.609
-71.5,-115.5,-1.721
-71.5,-114.5,-1.662
-71.5,-113.5,-1.736
-71.5,-112.5,-1.663
-71.5,-111.5,-1.705
-71.5,-110.5,-1.65
-71.5,-109.5,-1.723
-71.5,-108.5,-1.656
-71.5,-107.5,-1.674
-71.5,-106.5,-1.726
-71.5,-105.5,-1.781
-71.5,-104.5,-1.844
-71.5,-103.5,-1.697
-71.5,-102.5,-1.706
-71.5,-101.5,-1.746
-71.5,-99.5,-1.703
-71.5,-95.5,-1.71
-71.5,-94.5,-1.826
-71.5,-92.5,-1.77
-71.5,-87.5,-1.95
-71.5,-86.5,-1.827
-71.5,-85.5,-1.802
-71.5,-84.5,-1.5
-71.5,-80.5,-1.63
-71.5,-77.5,-1.43
-71.5,-76.5,-1.657
-71.5,-59.5,-0.761
-71.5,-54.5,-1.588
-71.5,-53.5,-1.835
-71.5,-52.5,-1.725
-71.5,-51.5,-1.784
-71.5,-50.5,-1.768
-71.5,-49.5,-1.8
-71.5,-48.5,-1.6
-71.5,-43.5,-1.84
-71.5,-42.5,-1.86
-71.5,-40.5,-1.79
-71.5,-35.5,-1.565
-71.5,-31.5,-0.991
-71.5,-30.5,-1.36
-71.5,-29.5,-0.215
-71.5,-28.5,-1.72
-71.5,-27.5,-1.426
-71.5,-26.5,-1.014
-71.5,-25.5,-1.101
-71.5,-24.5,NA
-71.5,-23.5,-0.965
-71.5,-22.5,-0.373
-71.5,-21.5,-0.797
-71.5,-20.5,-1.166
-71.5,-19.5,-0.573
-71.5,-18.5,-1.092
-71.5,-17.5,-1.302
-71.5,-16.5,-0.942
-71.5,-15.5,-1.176
-71.5,-14.5,-1.144
-71.5,-13.5,-1.211
-71.5,-12.5,-1.582
-71.5,171.5,-1.029
-71.5,172.5,-1.207
-71.5,173.5,-1.359
-71.5,174.5,-1.367
-71.5,175.5,-1.137
-71.5,176.5,-0.961
-71.5,177.5,-1.155
-71.5,178.5,-0.844
-71.5,179.5,-1.151
-70.5,-179.5,0.433
-70.5,-178.5,-1.16
-70.5,-177.5,-0.979
-70.5,-175.5,-1.51
-70.5,-174.5,-1.863
-70.5,-173.5,-0.776
-70.5,-172.5,-0.179
-70.5,-171.5,-0.089
-70.5,-170.5,-0.382
-70.5,-169.5,0.176
-70.5,-168.5,-0.827
-70.5,-167.5,-0.138
-70.5,-166.5,-0.585
-70.5,-165.5,-0.584
-70.5,-164.5,0.12
-70.5,-163.5,-0.824
-70.5,-162.5,-1.252
-70.5,-160.5,-1.479
-70.5,-159.5,-1.422
-70.5,-158.5,-1.45
-70.5,-157.5,-1.032
-70.5,-156.5,-1.763
-70.5,-155.5,-1.774
-70.5,-154.5,-1.469
-70.5,-153.5,-1.31
-70.5,-152.5,-1.257
-70.5,-151.5,-1.493
-70.5,-150.5,-1.055
-70.5,-149.5,-0.783
-70.5,-148.5,-1.326
-70.5,-147.5,-1.679
-70.5,-146.5,-0.883
-70.5,-145.5,-0.945
-70.5,-143.5,-1.405
-70.5,-142.5,-1.202
-70.5,-141.5,-0.893
-70.5,-140.5,-0.964
-70.5,-139.5,-0.47
-70.5,-138.5,-0.788
-70.5,-137.5,-0.888
-70.5,-136.5,-0.988
-70.5,-135.5,-1.062
-70.5,-134.5,-1.27
-70.5,-133.5,-1.029
-70.5,-132.5,-1.211
-70.5,-131.5,-1.626
-70.5,-130.5,-0.703
-70.5,-129.5,-1.385
-70.5,-128.5,-1.568
-70.5,-127.5,-1.568
-70.5,-126.5,-1.649
-70.5,-125.5,-1.71
-70.5,-124.5,-0.868
-70.5,-123.5,-0.668
-70.5,-122.5,-0.712
-70.5,-121.5,-0.689
-70.5,-120.5,0.432
-70.5,-119.5,-1.5
-70.5,-118.5,-1.48
-70.5,-116.5,-1.685
-70.5,-115.5,-0.442
-70.5,-114.5,-1.436
-70.5,-112.5,-1.366
-70.5,-111.5,-0.215
-70.5,-110.5,-0.368
-70.5,-109.5,0.039
-70.5,-108.5,-1.511
-70.5,-106.5,-0.472
-70.5,-105.5,-0.739
-70.5,-104.5,-1.198
-70.5,-102.5,-1.639
-70.5,-101.5,-1.705
-70.5,-100.5,-1.705
-70.5,-99.5,-0.948
-70.5,-98.5,-1.526
-70.5,-97.5,-1.492
-70.5,-96.5,-1.624
-70.5,-95.5,-1.752
-70.5,-94.5,-1.759
-70.5,-93.5,-1.72
-70.5,-92.5,-1.871
-70.5,-91.5,-1.809
-70.5,-90.5,-1.828
-70.5,-89.5,-1.872
-70.5,-88.5,-1.906
-70.5,-87.5,-1.485
-70.5,-86.5,NA
-70.5,-85.5,-1.118
-70.5,-84.5,-1.075
-70.5,-83.5,NA
-70.5,-82.5,-2
-70.5,-81.5,-1.7
-70.5,-80.5,-1.228
-70.5,-78.5,-1.592
-70.5,-77.5,-1.582
-70.5,-55.5,-1.872
-70.5,-53.5,-1.821
-70.5,-52.5,-1.844
-70.5,-51.5,NA
-70.5,-50.5,-1.811
-70.5,-48.5,-1.803
-70.5,-47.5,-1.8
-70.5,-46.5,-1.818
-70.5,-43.5,-1.77
-70.5,-42.5,NA
-70.5,-41.5,-1.36
-70.5,-40.5,-1.63
-70.5,-37.5,-1.44
-70.5,-36.5,-1.146
-70.5,-35.5,NA
-70.5,-34.5,-0.884
-70.5,-33.5,-1.83
-70.5,-32.5,-1.18
-70.5,-31.5,-1.614
-70.5,-30.5,-1.182
-70.5,-29.5,NA
-70.5,-28.5,-1.675
-70.5,-27.5,-1.784
-70.5,-26.5,-1.57
-70.5,-25.5,-0.931
-70.5,-24.5,-1.45
-70.5,-23.5,-0.928
-70.5,-22.5,-0.622
-70.5,-21.5,-0.885
-70.5,-20.5,-0.616
-70.5,-19.5,-0.951
-70.5,-18.5,-0.345
-70.5,-17.5,-0.931
-70.5,-16.5,-0.718
-70.5,-15.5,-0.952
-70.5,-14.5,-0.766
-70.5,-13.5,-0.788
-70.5,-12.5,-1.244
-70.5,-11.5,-1.049
-70.5,-10.5,-1.44
-70.5,-9.5,-1.503
-70.5,-8.5,-1.611
-70.5,-7.5,-1.385
-70.5,-4.5,-1.174
-70.5,-3.5,-1.577
-70.5,-1.5,-0.765
-70.5,2.5,-1.42
-70.5,25.5,-1.8
-70.5,168.5,-1.531
-70.5,169.5,-1.401
-70.5,170.5,-1.253
-70.5,171.5,-1.281
-70.5,172.5,-1.341
-70.5,173.5,-0.906
-70.5,174.5,-1.166
-70.5,175.5,-0.73
-70.5,176.5,-1
-70.5,177.5,-0.914
-70.5,178.5,-1.195
-70.5,179.5,-1.104
-69.5,-179.5,-1.179
-69.5,-178.5,-1.634
-69.5,-177.5,-1.321
-69.5,-176.5,-1
-69.5,-175.5,-1.458
-69.5,-174.5,-1.171
-69.5,-173.5,-1.162
-69.5,-172.5,-0.766
-69.5,-171.5,-1.518
-69.5,-170.5,-0.345
-69.5,-169.5,-0.646
-69.5,-168.5,-0.554
-69.5,-166.5,-0.509
-69.5,-165.5,-1.021
-69.5,-164.5,-0.978
-69.5,-163.5,0.2
-69.5,-162.5,-1.106
-69.5,-161.5,0.291
-69.5,-160.5,-1.08
-69.5,-159.5,-1.29
-69.5,-158.5,-1.12
-69.5,-157.5,-1.096
-69.5,-156.5,-0.53
-69.5,-155.5,-1.705
-69.5,-154.5,-1.607
-69.5,-153.5,-1.02
-69.5,-152.5,-0.888
-69.5,-151.5,-1.1
-69.5,-150.5,-1.147
-69.5,-149.5,-1.43
-69.5,-148.5,-1.598
-69.5,-147.5,-1.196
-69.5,-146.5,-1.063
-69.5,-145.5,-1.321
-69.5,-144.5,-1.16
-69.5,-143.5,-0.591
-69.5,-142.5,-0.86
-69.5,-141.5,-0.811
-69.5,-140.5,-0.267
-69.5,-139.5,-0.977
-69.5,-138.5,-1.349
-69.5,-137.5,-1.282
-69.5,-136.5,-1.105
-69.5,-135.5,-1.68
-69.5,-134.5,-1.254
-69.5,-133.5,-1.073
-69.5,-132.5,-0.792
-69.5,-130.5,-1.646
-69.5,-129.5,-0.577
-69.5,-127.5,-0.689
-69.5,-126.5,-0.684
-69.5,-125.5,-1.099
-69.5,-124.5,-1.256
-69.5,-123.5,-0.961
-69.5,-122.5,-1.194
-69.5,-121.5,-1.603
-69.5,-120.5,-0.897
-69.5,-119.5,-0.695
-69.5,-118.5,-0.567
-69.5,-117.5,0.497
-69.5,-116.5,-0.496
-69.5,-115.5,-0.807
-69.5,-114.5,-0.269
-69.5,-113.5,0.36
-69.5,-112.5,-0.388
-69.5,-111.5,-0.76
-69.5,-110.5,-0.235
-69.5,-109.5,-0.001
-69.5,-108.5,-0.438
-69.5,-107.5,-1.26
-69.5,-106.5,-1.085
-69.5,-105.5,-0.902
-69.5,-104.5,-0.966
-69.5,-103.5,-0.631
-69.5,-102.5,-0.588
-69.5,-101.5,-0.674
-69.5,-100.5,-0.359
-69.5,-99.5,-1.216
-69.5,-98.5,-0.619
-69.5,-97.5,-1.217
-69.5,-96.5,-1.028
-69.5,-95.5,-1.262
-69.5,-94.5,-1.114
-69.5,-93.5,-1.167
-69.5,-92.5,-1.388
-69.5,-91.5,-1.413
-69.5,-90.5,-1.507
-69.5,-89.5,-1.496
-69.5,-88.5,-0.804
-69.5,-87.5,-1.65
-69.5,-86.5,-0.887
-69.5,-85.5,-0.835
-69.5,-84.5,-1.498
-69.5,-83.5,-1.176
-69.5,-82.5,-0.593
-69.5,-81.5,-1.196
-69.5,-80.5,-0.992
-69.5,-79.5,-0.989
-69.5,-78.5,-0.625
-69.5,-77.5,-1.154
-69.5,-76.5,-1.664
-69.5,-75.5,-1.531
-69.5,-74.5,-1.629
-69.5,-73.5,-1.003
-69.5,-59.5,0.44
-69.5,-57.5,-1.222
-69.5,-56.5,-1.638
-69.5,-53.5,-1.848
-69.5,-48.5,-1.82
-69.5,-46.5,-1.827
-69.5,-44.5,-1.84
-69.5,-42.5,-1.52
-69.5,-40.5,-1.474
-69.5,-39.5,-1.299
-69.5,-38.5,-1.704
-69.5,-37.5,-0.846
-69.5,-36.5,-0.999
-69.5,-35.5,-1.671
-69.5,-34.5,-0.912
-69.5,-33.5,-0.801
-69.5,-32.5,-0.797
-69.5,-31.5,-1.192
-69.5,-30.5,-0.948
-69.5,-29.5,-1.127
-69.5,-28.5,-1.681
-69.5,-27.5,-1.463
-69.5,-26.5,-1.169
-69.5,-25.5,-0.461
-69.5,-24.5,-0.337
-69.5,-23.5,-0.348
-69.5,-22.5,-0.592
-69.5,-21.5,-1.089
-69.5,-20.5,-1.174
-69.5,-19.5,-0.768
-69.5,-18.5,-0.581
-69.5,-17.5,-0.867
-69.5,-16.5,-0.086
-69.5,-15.5,-0.973
-69.5,-14.5,-1.396
-69.5,-13.5,-1.077
-69.5,-12.5,-0.911
-69.5,-11.5,-0.631
-69.5,-10.5,-0.443
-69.5,-9.5,-0.893
-69.5,-8.5,-1.375
-69.5,-7.5,-1.178
-69.5,-6.5,-1.359
-69.5,-5.5,-0.635
-69.5,-4.5,-0.938
-69.5,-3.5,-1.386
-69.5,-2.5,-0.423
-69.5,-1.5,-1.206
-69.5,0.5,-1.014
-69.5,1.5,-0.248
-69.5,2.5,-0.816
-69.5,4.5,-1.288
-69.5,5.5,-0.447
-69.5,6.5,-0.537
-69.5,7.5,-1.451
-69.5,8.5,-1.209
-69.5,9.5,-0.129
-69.5,10.5,-0.975
-69.5,11.5,-0.798
-69.5,12.5,-1.314
-69.5,13.5,-1.641
-69.5,14.5,-1.691
-69.5,15.5,-1.249
-69.5,16.5,-1.281
-69.5,17.5,-1.774
-69.5,18.5,-1.441
-69.5,20.5,-0.431
-69.5,21.5,-0.528
-69.5,22.5,-0.97
-69.5,23.5,-0.817
-69.5,24.5,-0.168
-69.5,25.5,-0.196
-69.5,26.5,-1.321
-69.5,27.5,-1.012
-69.5,28.5,-0.384
-69.5,29.5,-1.231
-69.5,30.5,NA
-69.5,72.5,0.88
-69.5,73.5,-0.893
-69.5,161.5,-1.664
-69.5,162.5,-1.26
-69.5,163.5,-1.516
-69.5,164.5,-1.623
-69.5,165.5,-1.444
-69.5,166.5,-1.567
-69.5,167.5,-1.421
-69.5,168.5,-1.226
-69.5,169.5,-1.28
-69.5,170.5,-0.345
-69.5,171.5,-0.719
-69.5,172.5,-0.714
-69.5,173.5,-1.043
-69.5,174.5,-1.162
-69.5,175.5,-1.079
-69.5,176.5,-1.112
-69.5,177.5,-0.937
-69.5,178.5,-1.447
-69.5,179.5,-1.32
-68.5,-179.5,-1.114
-68.5,-178.5,-1.412
-68.5,-177.5,-0.359
-68.5,-176.5,-0.427
-68.5,-175.5,-1.305
-68.5,-174.5,-0.429
-68.5,-173.5,-1.028
-68.5,-172.5,-0.88
-68.5,-171.5,-0.968
-68.5,-170.5,-1.083
-68.5,-169.5,-1.442
-68.5,-168.5,-0.979
-68.5,-167.5,-1.75
-68.5,-164.5,-0.196
-68.5,-163.5,-0.4
-68.5,-162.5,-0.48
-68.5,-161.5,-0.611
-68.5,-160.5,-0.863
-68.5,-159.5,-0.989
-68.5,-158.5,-0.819
-68.5,-157.5,-0.575
-68.5,-156.5,-0.208
-68.5,-155.5,-0.956
-68.5,-154.5,-1.224
