"lat","lon","phVal"
-51.5,-112.5,7.81875133514404
-51.5,-111.5,7.81775236129761
-51.5,-110.5,7.81735849380493
-51.5,-109.5,7.81775236129761
-51.5,-108.5,7.81913614273071
-51.5,-107.5,7.82162427902222
-51.5,-106.5,7.82502508163452
-51.5,-105.5,7.82878112792969
-51.5,-104.5,7.83185243606567
-51.5,-103.5,7.83314943313599
-51.5,-102.5,7.83151769638062
-51.5,-101.5,7.82718467712402
-51.5,-100.5,7.821702003479
-51.5,-99.5,7.816330909729
-51.5,-98.5,7.81142473220825
-51.5,-97.5,7.80730772018433
-51.5,-96.5,7.80394697189331
-51.5,-95.5,7.80131721496582
-51.5,-94.5,7.79900217056274
-51.5,-93.5,7.79655647277832
-51.5,-92.5,7.79397535324097
-51.5,-91.5,7.79179286956787
-51.5,-90.5,7.79113674163818
-51.5,-89.5,7.79239797592163
-51.5,-88.5,7.79451942443848
-51.5,-87.5,7.79682636260986
-51.5,-86.5,7.79854345321655
-51.5,-85.5,7.7991738319397
-51.5,-84.5,7.79926156997681
-51.5,-83.5,7.79921007156372
-51.5,-82.5,7.79938507080078
-51.5,-81.5,7.8001275062561
-51.5,-80.5,7.80192279815674
-51.5,-79.5,7.80504131317139
-51.5,-78.5,7.80951356887817
-51.5,-77.5,7.81517171859741
-51.5,-76.5,7.82080030441284
-51.5,-75.5,7.82649278640747
-51.5,-68.5,7.97372817993164
-51.5,-67.5,7.9653844833374
-51.5,-66.5,7.95734691619873
-51.5,-65.5,7.9499363899231
-51.5,-64.5,7.94336414337158
-51.5,-63.5,7.93765163421631
-51.5,-62.5,7.93293333053589
-51.5,-61.5,7.92923164367676
-51.5,-60.5,7.92630290985107
-51.5,-57.5,7.91844987869263
-51.5,-56.5,7.91431045532227
-51.5,-55.5,7.90900945663452
-51.5,-54.5,7.90276145935059
-51.5,-53.5,7.89678716659546
-51.5,-52.5,7.89130926132202
-51.5,-51.5,7.88652849197388
-51.5,-50.5,7.88226366043091
-51.5,-49.5,7.87827587127686
-51.5,-48.5,7.87457227706909
-51.5,-47.5,7.87114095687866
-51.5,-46.5,7.86790227890015
-51.5,-45.5,7.8646993637085
-51.5,-44.5,7.86153221130371
-51.5,-43.5,7.85832929611206
-51.5,-42.5,7.85500478744507
-51.5,-41.5,7.85139846801758
-51.5,-40.5,7.84762573242188
-51.5,-39.5,7.8437671661377
-51.5,-38.5,7.83978080749512
-51.5,-37.5,7.83566284179688
-51.5,-36.5,7.83131074905396
-51.5,-35.5,7.82659912109375
-51.5,-34.5,7.82149314880371
-51.5,-33.5,7.81586170196533
-51.5,-32.5,7.80975723266602
-51.5,-31.5,7.80325269699097
-51.5,-30.5,7.79642343521118
-51.5,-29.5,7.7894434928894
-51.5,-28.5,7.78234100341797
-51.5,-27.5,7.7753324508667
-51.5,-26.5,7.76867008209229
-51.5,-25.5,7.76269483566284
-51.5,-24.5,7.75726222991943
-51.5,-23.5,7.75225782394409
-51.5,-22.5,7.74749088287354
-51.5,-21.5,7.74274110794067
-51.5,-20.5,7.73806095123291
-51.5,-19.5,7.73336935043335
-51.5,-18.5,7.72861003875732
-51.5,-17.5,7.72381639480591
-51.5,-16.5,7.71904945373535
-51.5,-15.5,7.71459627151489
-51.5,-14.5,7.710693359375
-51.5,-13.5,7.70756912231445
-51.5,-12.5,7.70567417144775
-51.5,-11.5,7.70512008666992
-51.5,-10.5,7.70609951019287
-51.5,-9.5,7.7087197303772
-51.5,-8.5,7.71259355545044
-51.5,-7.5,7.71728992462158
-51.5,-6.5,7.72239351272583
-51.5,-5.5,7.72791051864624
-51.5,-4.5,7.73391246795654
-51.5,-3.5,7.74007892608643
-51.5,-2.5,7.74600601196289
-51.5,-1.5,7.75078868865967
-51.5,-0.5,7.75369119644165
-51.5,0.5,7.75518417358398
-51.5,1.5,7.75593233108521
-51.5,2.5,7.7557897567749
-51.5,3.5,7.75454378128052
-51.5,4.5,7.75248718261719
-51.5,5.5,7.74993848800659
-51.5,6.5,7.74732732772827
-51.5,7.5,7.74538135528564
-51.5,8.5,7.74426794052124
-51.5,9.5,7.74406385421753
-51.5,10.5,7.74496507644653
-51.5,11.5,7.74688577651978
-51.5,12.5,7.74923467636108
-51.5,13.5,7.75166606903076
-51.5,14.5,7.75389766693115
-51.5,15.5,7.75556516647339
-51.5,16.5,7.75683164596558
-51.5,17.5,7.75772476196289
-51.5,18.5,7.75798463821411
-51.5,19.5,7.75967892299999
-51.5,20.5,7.75967892299999
-51.5,21.5,7.76634931564331
-51.5,22.5,7.76528930664062
-51.5,23.5,7.76409721374512
-51.5,24.5,7.76284170150757
-51.5,25.5,7.76160764694214
-51.5,26.5,7.76024961471558
-51.5,27.5,7.75879669189453
-51.5,28.5,7.75731420516968
-51.5,29.5,7.75660085678101
-51.5,30.5,7.75697565078735
-51.5,31.5,7.75781440734863
-51.5,32.5,7.75868511199951
-51.5,33.5,7.7595739364624
-51.5,34.5,7.76045703887939
-51.5,35.5,7.76132345199585
-51.5,36.5,7.7621431350708
-51.5,37.5,7.76298809051514
-51.5,38.5,7.76376152038574
-51.5,39.5,7.76441144943237
-51.5,40.5,7.76490497589111
-51.5,41.5,7.76519107818604
-51.5,42.5,7.76525592803955
-51.5,43.5,7.76512098312378
-51.5,44.5,7.76474809646606
-51.5,45.5,7.76418256759644
-51.5,46.5,7.76343631744385
-51.5,47.5,7.76265335083008
-51.5,48.5,7.76193237304688
-51.5,49.5,7.76138210296631
-51.5,50.5,7.7610330581665
-51.5,51.5,7.76095867156982
-51.5,52.5,7.7612099647522
-51.5,53.5,7.76175165176392
-51.5,54.5,7.76255702972412
-51.5,55.5,7.76357889175415
-51.5,56.5,7.76471900939941
-51.5,57.5,7.7657995223999
-51.5,58.5,7.766685962677
-51.5,59.5,7.76744604110718
-51.5,60.5,7.76814651489258
-51.5,61.5,7.76875448226929
-51.5,62.5,7.76913976669312
-51.5,63.5,7.76922845840454
-51.5,64.5,7.76861190795898
-51.5,65.5,7.76722383499146
-51.5,66.5,7.765052318573
-51.5,67.5,7.7622971534729
-51.5,68.5,7.76008176803589
-51.5,69.5,7.75876140594482
-51.5,70.5,7.75820207595825
-51.5,71.5,7.75843906402588
-51.5,72.5,7.75924301147461
-51.5,73.5,7.76047515869141
-51.5,74.5,7.76206064224243
-51.5,75.5,7.76383590698242
-51.5,76.5,7.76573657989502
-51.5,77.5,7.7677116394043
-51.5,78.5,7.76964426040649
-51.5,79.5,7.77143812179565
-51.5,80.5,7.77312278747559
-51.5,81.5,7.77477693557739
-51.5,82.5,7.77646398544312
-51.5,83.5,7.77836751937866
-51.5,84.5,7.7806658744812
-51.5,85.5,7.78363752365112
-51.5,86.5,7.78758811950684
-51.5,87.5,7.7923150062561
-51.5,88.5,7.79750061035156
-51.5,89.5,7.80148696899414
-51.5,90.5,7.80308532714844
-51.5,91.5,7.80282354354858
-51.5,92.5,7.80115747451782
-51.5,93.5,7.79840135574341
-51.5,94.5,7.79487085342407
-51.5,95.5,7.79083347320557
-51.5,96.5,7.78639078140259
-51.5,97.5,7.7817702293396
-51.5,98.5,7.77710485458374
-51.5,99.5,7.77259111404419
-51.5,100.5,7.76839065551758
-51.5,101.5,7.76475477218628
-51.5,102.5,7.76199579238892
-51.5,103.5,7.76031112670898
-51.5,104.5,7.75967025756836
-51.5,105.5,7.75995826721191
-51.5,106.5,7.76097583770752
-51.5,107.5,7.762451171875
-51.5,108.5,7.76419973373413
-51.5,109.5,7.76608848571777
-51.5,110.5,7.76801347732544
-51.5,111.5,7.76995134353638
-51.5,112.5,7.7719898223877
-51.5,113.5,7.7742075920105
-51.5,114.5,7.77698945999146
-51.5,115.5,7.78054904937744
-51.5,116.5,7.78469657897949
-51.5,117.5,7.78882694244385
-51.5,118.5,7.79291296005249
-51.5,119.5,7.79688167572021
-51.5,120.5,7.80060768127441
-51.5,121.5,7.80398178100586
-51.5,122.5,7.8069281578064
-51.5,123.5,7.80942583084106
-51.5,124.5,7.81148862838745
-51.5,125.5,7.81313562393188
-51.5,126.5,7.81437683105469
-51.5,127.5,7.81522989273071
-51.5,128.5,7.81570625305176
-51.5,129.5,7.81582975387573
-51.5,130.5,7.81561899185181
-51.5,131.5,7.81508874893188
-51.5,132.5,7.81426906585693
-51.5,133.5,7.81319808959961
-51.5,134.5,7.81190919876099
-51.5,135.5,7.81045913696289
-51.5,136.5,7.80893659591675
-51.5,137.5,7.80746650695801
-51.5,138.5,7.80619096755981
-51.5,139.5,7.8053035736084
-51.5,140.5,7.80502843856812
-51.5,141.5,7.80599403381348
-51.5,142.5,7.80831575393677
-51.5,143.5,7.81122446060181
-51.5,144.5,7.81393575668335
-51.5,145.5,7.81477546691895
-51.5,146.5,7.81520509719849
-51.5,147.5,7.8157901763916
-51.5,148.5,7.81662845611572
-51.5,149.5,7.81791067123413
-51.5,150.5,7.81944370269775
-51.5,151.5,7.82126998901367
-51.5,152.5,7.82324504852295
-51.5,153.5,7.8253288269043
-51.5,154.5,7.82745885848999
-51.5,155.5,7.8296012878418
-51.5,156.5,7.83173370361328
-51.5,157.5,7.83382844924927
-51.5,158.5,7.8358736038208
-51.5,159.5,7.83786582946777
-51.5,160.5,7.83980560302734
-51.5,161.5,7.84170341491699
-51.5,162.5,7.84358024597168
-51.5,163.5,7.84546661376953
-51.5,164.5,7.84740495681763
-51.5,165.5,7.849449634552
-51.5,166.5,7.85168981552124
-51.5,167.5,7.85422134399414
-51.5,168.5,7.85714864730835
-51.5,169.5,7.8606014251709
-51.5,170.5,7.86467218399048
-51.5,171.5,7.86935138702393
-51.5,172.5,7.87451219558716
-51.5,173.5,7.88004493713379
-51.5,174.5,7.88576793670654
-51.5,175.5,7.89149284362793
-51.5,176.5,7.89700984954834
-51.5,177.5,7.90210008621216
-51.5,178.5,7.90648984909058
-51.5,179.5,7.90975093841553
-50.5,-179.5,7.92385292053223
-50.5,-178.5,7.92367458343506
-50.5,-177.5,7.92210865020752
-50.5,-176.5,7.91946887969971
-50.5,-175.5,7.91647100448608
-50.5,-174.5,7.91378402709961
-50.5,-173.5,7.91180896759033
-50.5,-172.5,7.91059017181396
-50.5,-171.5,7.90991353988647
-50.5,-170.5,7.90923452377319
-50.5,-169.5,7.90790462493896
-50.5,-168.5,7.90586996078491
-50.5,-167.5,7.90324592590332
-50.5,-166.5,7.90080451965332
-50.5,-165.5,7.89824771881104
-50.5,-164.5,7.8957347869873
-50.5,-163.5,7.89326190948486
-50.5,-162.5,7.89088010787964
-50.5,-161.5,7.88865089416504
-50.5,-160.5,7.8866286277771
-50.5,-159.5,7.88487958908081
-50.5,-158.5,7.88348197937012
-50.5,-157.5,7.8825216293335
-50.5,-156.5,7.88207626342773
-50.5,-155.5,7.88221836090088
-50.5,-154.5,7.88302993774414
-50.5,-153.5,7.88454294204712
-50.5,-152.5,7.8866229057312
-50.5,-151.5,7.88866996765137
-50.5,-150.5,7.88998413085938
-50.5,-149.5,7.88949346542358
-50.5,-148.5,7.88663101196289
-50.5,-147.5,7.88202476501465
-50.5,-146.5,7.87633371353149
-50.5,-145.5,7.86988830566406
-50.5,-144.5,7.86306858062744
-50.5,-143.5,7.85611820220947
-50.5,-142.5,7.84926080703735
-50.5,-141.5,7.84266185760498
-50.5,-140.5,7.83645486831665
-50.5,-139.5,7.83075332641602
-50.5,-138.5,7.82569646835327
-50.5,-137.5,7.82124710083008
-50.5,-136.5,7.81764316558838
-50.5,-135.5,7.81556940078735
-50.5,-134.5,7.81627368927002
-50.5,-133.5,7.81902551651001
-50.5,-132.5,7.82233333587646
-50.5,-131.5,7.82474994659424
-50.5,-130.5,7.82651996612549
-50.5,-129.5,7.82795715332031
-50.5,-128.5,7.82938671112061
-50.5,-127.5,7.83093500137329
-50.5,-126.5,7.83240842819214
-50.5,-125.5,7.83341932296753
-50.5,-124.5,7.83357238769531
-50.5,-123.5,7.83297967910767
-50.5,-122.5,7.8318886756897
-50.5,-121.5,7.8306131362915
-50.5,-120.5,7.82953691482544
-50.5,-119.5,7.82910823822021
-50.5,-118.5,7.82910871505737
-50.5,-117.5,7.82924938201904
-50.5,-116.5,7.8293023109436
-50.5,-115.5,7.829017162323
-50.5,-114.5,7.82845592498779
-50.5,-113.5,7.82779502868652
-50.5,-112.5,7.82721042633057
-50.5,-111.5,7.82687330245972
-50.5,-110.5,7.82696056365967
-50.5,-109.5,7.8276538848877
-50.5,-108.5,7.82898330688477
-50.5,-107.5,7.830970287323
-50.5,-106.5,7.83338212966919
-50.5,-105.5,7.83577346801758
-50.5,-104.5,7.837486743927
-50.5,-103.5,7.8377423286438
-50.5,-102.5,7.83621025085449
-50.5,-101.5,7.83318281173706
-50.5,-100.5,7.82918310165405
-50.5,-99.5,7.82468795776367
-50.5,-98.5,7.82010507583618
-50.5,-97.5,7.81558084487915
-50.5,-96.5,7.81131982803345
-50.5,-95.5,7.80751705169678
-50.5,-94.5,7.80408143997192
-50.5,-93.5,7.80085515975952
-50.5,-92.5,7.79801559448242
-50.5,-91.5,7.79594373703003
-50.5,-90.5,7.79513692855835
-50.5,-89.5,7.79568243026733
-50.5,-88.5,7.79739475250244
-50.5,-87.5,7.79938745498657
-50.5,-86.5,7.80068969726562
-50.5,-85.5,7.80114459991455
-50.5,-84.5,7.80131340026855
-50.5,-83.5,7.80158996582031
-50.5,-82.5,7.80227184295654
-50.5,-81.5,7.80376434326172
-50.5,-80.5,7.80625438690186
-50.5,-79.5,7.8096981048584
-50.5,-78.5,7.81430387496948
-50.5,-77.5,7.81969976425171
-50.5,-76.5,7.82555675506592
-50.5,-75.5,7.8316650390625
-50.5,-68.5,8.01605129241943
-50.5,-67.5,8.00752544403076
-50.5,-66.5,7.99891901016235
-50.5,-65.5,7.99039888381958
-50.5,-64.5,7.98203468322754
-50.5,-63.5,7.97381162643433
-50.5,-62.5,7.96607875823975
-50.5,-61.5,7.95889329910278
-50.5,-60.5,7.9521427154541
-50.5,-59.5,7.94557666778564
-50.5,-58.5,7.93913650512695
-50.5,-57.5,7.9324779510498
-50.5,-56.5,7.92416381835938
-50.5,-55.5,7.91546058654785
-50.5,-54.5,7.90738773345947
-50.5,-53.5,7.90034246444702
-50.5,-52.5,7.89479875564575
-50.5,-51.5,7.89015674591064
-50.5,-50.5,7.88628339767456
-50.5,-49.5,7.88281869888306
-50.5,-48.5,7.87972068786621
-50.5,-47.5,7.87696599960327
-50.5,-46.5,7.87459325790405
-50.5,-45.5,7.87250852584839
-50.5,-44.5,7.8706226348877
-50.5,-43.5,7.86884164810181
-50.5,-42.5,7.86691474914551
-50.5,-41.5,7.86464595794678
-50.5,-40.5,7.86198568344116
-50.5,-39.5,7.85905027389526
-50.5,-38.5,7.85580015182495
-50.5,-37.5,7.85224723815918
-50.5,-36.5,7.84835004806519
-50.5,-35.5,7.84421253204346
-50.5,-34.5,7.83957195281982
-50.5,-33.5,7.83420562744141
-50.5,-32.5,7.82818126678467
-50.5,-31.5,7.82154273986816
-50.5,-30.5,7.81422996520996
-50.5,-29.5,7.80655479431152
-50.5,-28.5,7.79876470565796
-50.5,-27.5,7.79137325286865
-50.5,-26.5,7.78459882736206
-50.5,-25.5,7.7786226272583
-50.5,-24.5,7.77332019805908
-50.5,-23.5,7.76837825775146
-50.5,-22.5,7.76347255706787
-50.5,-21.5,7.7585916519165
-50.5,-20.5,7.75358057022095
-50.5,-19.5,7.74832534790039
-50.5,-18.5,7.74269676208496
-50.5,-17.5,7.73709106445312
-50.5,-16.5,7.73175764083862
-50.5,-15.5,7.72694492340088
-50.5,-14.5,7.72293949127197
-50.5,-13.5,7.71990394592285
-50.5,-12.5,7.71835136413574
-50.5,-11.5,7.71845769882202
-50.5,-10.5,7.72003316879272
-50.5,-9.5,7.72270584106445
-50.5,-8.5,7.72624826431274
-50.5,-7.5,7.73059892654419
-50.5,-6.5,7.73587131500244
-50.5,-5.5,7.74215316772461
-50.5,-4.5,7.74906587600708
-50.5,-3.5,7.75643301010132
-50.5,-2.5,7.76333904266357
-50.5,-1.5,7.76899862289429
-50.5,-0.5,7.77299976348877
-50.5,0.5,7.77545166015625
-50.5,1.5,7.77577209472656
-50.5,2.5,7.77421474456787
-50.5,3.5,7.77114820480347
-50.5,4.5,7.7674674987793
-50.5,5.5,7.76433134078979
-50.5,6.5,7.76203584671021
-50.5,7.5,7.76090860366821
-50.5,8.5,7.76123332977295
-50.5,9.5,7.7626781463623
-50.5,10.5,7.76494312286377
-50.5,11.5,7.76750946044922
-50.5,12.5,7.7699613571167
-50.5,13.5,7.77200937271118
-50.5,14.5,7.77348804473877
-50.5,15.5,7.77448177337646
-50.5,16.5,7.77488613128662
-50.5,17.5,7.77441692352295
-50.5,18.5,7.77322721481323
-50.5,19.5,7.77549616640264
-50.5,20.5,7.77549616640264
-50.5,21.5,7.78168916702271
-50.5,22.5,7.78016471862793
-50.5,23.5,7.77835464477539
-50.5,24.5,7.77631568908691
-50.5,25.5,7.77426958084106
-50.5,26.5,7.77255392074585
-50.5,27.5,7.77100467681885
-50.5,28.5,7.76906061172485
-50.5,29.5,7.76676082611084
-50.5,30.5,7.76457118988037
-50.5,31.5,7.76264142990112
-50.5,32.5,7.76157760620117
-50.5,33.5,7.7613320350647
-50.5,34.5,7.76170635223389
-50.5,35.5,7.76257133483887
-50.5,36.5,7.76378679275513
-50.5,37.5,7.76497268676758
-50.5,38.5,7.76605176925659
-50.5,39.5,7.76695823669434
-50.5,40.5,7.76766586303711
-50.5,41.5,7.76812791824341
-50.5,42.5,7.76828336715698
-50.5,43.5,7.76813268661499
-50.5,44.5,7.76770401000977
-50.5,45.5,7.76705884933472
-50.5,46.5,7.76606512069702
-50.5,47.5,7.76490211486816
-50.5,48.5,7.76374435424805
-50.5,49.5,7.76283311843872
-50.5,50.5,7.76231288909912
-50.5,51.5,7.76221799850464
-50.5,52.5,7.76270055770874
-50.5,53.5,7.76377391815186
-50.5,54.5,7.76528596878052
-50.5,55.5,7.76716804504395
-50.5,56.5,7.76918792724609
-50.5,57.5,7.77104091644287
-50.5,58.5,7.77259540557861
-50.5,59.5,7.77376413345337
-50.5,60.5,7.7746524810791
-50.5,61.5,7.77544546127319
-50.5,62.5,7.7760910987854
-50.5,63.5,7.77635383605957
-50.5,64.5,7.77611780166626
-50.5,65.5,7.77514266967773
-50.5,66.5,7.77336978912354
-50.5,67.5,7.77064085006714
-50.5,68.5,7.76707172393799
-50.5,69.5,7.76458072662354
-50.5,70.5,7.76355791091919
-50.5,71.5,7.76380014419556
-50.5,72.5,7.76489448547363
-50.5,73.5,7.76656723022461
-50.5,74.5,7.76871967315674
-50.5,75.5,7.77123689651489
-50.5,76.5,7.77399015426636
-50.5,77.5,7.77692556381226
-50.5,78.5,7.77994203567505
-50.5,79.5,7.78294658660889
-50.5,80.5,7.78598546981812
-50.5,81.5,7.78907537460327
-50.5,82.5,7.79233407974243
-50.5,83.5,7.79583358764648
-50.5,84.5,7.79964447021484
-50.5,85.5,7.80386877059937
-50.5,86.5,7.80872201919556
-50.5,87.5,7.81382989883423
-50.5,88.5,7.81854867935181
-50.5,89.5,7.82190799713135
-50.5,90.5,7.82273292541504
-50.5,91.5,7.82091093063354
-50.5,92.5,7.81756162643433
-50.5,93.5,7.8133397102356
-50.5,94.5,7.80862998962402
-50.5,95.5,7.80376100540161
-50.5,96.5,7.79885196685791
-50.5,97.5,7.7941255569458
-50.5,98.5,7.78966903686523
-50.5,99.5,7.78555250167847
-50.5,100.5,7.78190994262695
-50.5,101.5,7.77888250350952
-50.5,102.5,7.77664279937744
-50.5,103.5,7.77520704269409
-50.5,104.5,7.77459001541138
-50.5,105.5,7.77473449707031
-50.5,106.5,7.77550840377808
-50.5,107.5,7.77676677703857
-50.5,108.5,7.77839279174805
-50.5,109.5,7.78023290634155
-50.5,110.5,7.78217792510986
-50.5,111.5,7.78410530090332
-50.5,112.5,7.78587675094604
-50.5,113.5,7.787757396698
-50.5,114.5,7.78995704650879
-50.5,115.5,7.79313468933105
-50.5,116.5,7.79747581481934
-50.5,117.5,7.80223083496094
-50.5,118.5,7.80662441253662
-50.5,119.5,7.8107533454895
-50.5,120.5,7.81449127197266
-50.5,121.5,7.81778383255005
-50.5,122.5,7.8206639289856
-50.5,123.5,7.82316446304321
-50.5,124.5,7.82531070709229
-50.5,125.5,7.8271050453186
-50.5,126.5,7.82856798171997
-50.5,127.5,7.82972097396851
-50.5,128.5,7.8305811882019
-50.5,129.5,7.83116960525513
-50.5,130.5,7.83150863647461
-50.5,131.5,7.83161020278931
-50.5,132.5,7.83149719238281
-50.5,133.5,7.83118391036987
-50.5,134.5,7.83068084716797
-50.5,135.5,7.83001327514648
-50.5,136.5,7.82920265197754
-50.5,137.5,7.82827758789062
-50.5,138.5,7.82727146148682
-50.5,139.5,7.82630634307861
-50.5,140.5,7.82564640045166
-50.5,141.5,7.82575273513794
-50.5,142.5,7.82647657394409
-50.5,143.5,7.82816553115845
-50.5,144.5,7.82918405532837
-50.5,145.5,7.82913303375244
-50.5,146.5,7.82914113998413
-50.5,147.5,7.82942676544189
-50.5,148.5,7.83044815063477
-50.5,149.5,7.83177042007446
-50.5,150.5,7.83351039886475
-50.5,151.5,7.83546161651611
-50.5,152.5,7.83754825592041
-50.5,153.5,7.83974552154541
-50.5,154.5,7.84199094772339
-50.5,155.5,7.84425067901611
-50.5,156.5,7.84648704528809
-50.5,157.5,7.84868812561035
-50.5,158.5,7.85085153579712
-50.5,159.5,7.85297775268555
-50.5,160.5,7.8550763130188
-50.5,161.5,7.85716772079468
-50.5,162.5,7.85927534103394
-50.5,163.5,7.86143589019775
-50.5,164.5,7.86369562149048
-50.5,165.5,7.8661060333252
-50.5,166.5,7.86873245239258
-50.5,167.5,7.87164402008057
-50.5,168.5,7.87490320205688
-50.5,169.5,7.87857389450073
-50.5,170.5,7.88266801834106
-50.5,171.5,7.88716459274292
-50.5,172.5,7.89199829101562
-50.5,173.5,7.89705991744995
-50.5,174.5,7.90221309661865
-50.5,175.5,7.90729570388794
-50.5,176.5,7.91210126876831
-50.5,177.5,7.91641235351562
-50.5,178.5,7.92000246047974
-50.5,179.5,7.92254590988159
-49.5,-179.5,7.93476152420044
-49.5,-178.5,7.93478012084961
-49.5,-177.5,7.93390798568726
-49.5,-176.5,7.93225240707397
-49.5,-175.5,7.93006610870361
-49.5,-174.5,7.92766857147217
-49.5,-173.5,7.9252552986145
-49.5,-172.5,7.92292642593384
-49.5,-171.5,7.92099285125732
-49.5,-170.5,7.91904020309448
-49.5,-169.5,7.91611814498901
-49.5,-168.5,7.91303968429565
-49.5,-167.5,7.91097831726074
-49.5,-166.5,7.90923452377319
-49.5,-165.5,7.90752124786377
-49.5,-164.5,7.90594482421875
-49.5,-163.5,7.904381275177
-49.5,-162.5,7.90286254882812
-49.5,-161.5,7.90144395828247
-49.5,-160.5,7.90020608901978
-49.5,-159.5,7.89921855926514
-49.5,-158.5,7.89856481552124
-49.5,-157.5,7.89830780029297
-49.5,-156.5,7.89850473403931
-49.5,-155.5,7.89917230606079
-49.5,-154.5,7.90028810501099
-49.5,-153.5,7.90174579620361
-49.5,-152.5,7.90331363677979
-49.5,-151.5,7.90459108352661
-49.5,-150.5,7.90480709075928
-49.5,-149.5,7.90326118469238
-49.5,-148.5,7.89965724945068
-49.5,-147.5,7.89460754394531
-49.5,-146.5,7.88857316970825
-49.5,-145.5,7.8818531036377
-49.5,-144.5,7.87473917007446
-49.5,-143.5,7.86745405197144
-49.5,-142.5,7.8601770401001
-49.5,-141.5,7.85308313369751
-49.5,-140.5,7.84630298614502
-49.5,-139.5,7.83994960784912
-49.5,-138.5,7.83419752120972
-49.5,-137.5,7.82922983169556
-49.5,-136.5,7.82531452178955
-49.5,-135.5,7.82289361953735
-49.5,-134.5,7.82236242294312
-49.5,-133.5,7.82350397109985
-49.5,-132.5,7.82560396194458
-49.5,-131.5,7.82790517807007
-49.5,-130.5,7.83014726638794
-49.5,-129.5,7.83226776123047
-49.5,-128.5,7.83418655395508
-49.5,-127.5,7.83592128753662
-49.5,-126.5,7.83736801147461
-49.5,-125.5,7.83838701248169
-49.5,-124.5,7.83893632888794
-49.5,-123.5,7.83896780014038
-49.5,-122.5,7.83865261077881
-49.5,-121.5,7.83819198608398
-49.5,-120.5,7.83774757385254
-49.5,-119.5,7.83748626708984
-49.5,-118.5,7.83739376068115
-49.5,-117.5,7.83737421035767
-49.5,-116.5,7.8372974395752
-49.5,-115.5,7.83714056015015
-49.5,-114.5,7.8368968963623
-49.5,-113.5,7.83666038513184
-49.5,-112.5,7.8365478515625
-49.5,-111.5,7.83664560317993
-49.5,-110.5,7.83703374862671
-49.5,-109.5,7.83776998519897
-49.5,-108.5,7.83884620666504
-49.5,-107.5,7.84014701843262
-49.5,-106.5,7.8415846824646
-49.5,-105.5,7.84276866912842
-49.5,-104.5,7.84318351745605
-49.5,-103.5,7.84259939193726
-49.5,-102.5,7.84133434295654
-49.5,-101.5,7.8390736579895
-49.5,-100.5,7.83570861816406
-49.5,-99.5,7.8317403793335
-49.5,-98.5,7.82733583450317
-49.5,-97.5,7.8227915763855
-49.5,-96.5,7.81834650039673
-49.5,-95.5,7.81410503387451
-49.5,-94.5,7.81011438369751
-49.5,-93.5,7.80645942687988
-49.5,-92.5,7.80328130722046
-49.5,-91.5,7.80083656311035
-49.5,-90.5,7.79937839508057
-49.5,-89.5,7.79920625686646
-49.5,-88.5,7.80009412765503
-49.5,-87.5,7.8012752532959
-49.5,-86.5,7.80209445953369
-49.5,-85.5,7.80248975753784
-49.5,-84.5,7.80279541015625
-49.5,-83.5,7.80336236953735
-49.5,-82.5,7.80451583862305
-49.5,-81.5,7.8065333366394
-49.5,-80.5,7.80960893630981
-49.5,-79.5,7.8139066696167
-49.5,-78.5,7.81931686401367
-49.5,-77.5,7.82560205459595
-49.5,-76.5,7.83244276046753
-49.5,-67.5,8.04869079589844
-49.5,-66.5,8.03898143768311
-49.5,-65.5,8.02871417999268
-49.5,-64.5,8.01789569854736
-49.5,-63.5,8.00641441345215
-49.5,-62.5,7.99400568008423
-49.5,-61.5,7.9810357093811
-49.5,-60.5,7.9677906036377
-49.5,-59.5,7.95416498184204
-49.5,-58.5,7.94112300872803
-49.5,-57.5,7.92886161804199
-49.5,-56.5,7.91778135299683
-49.5,-55.5,7.90863800048828
-49.5,-54.5,7.90193510055542
-49.5,-53.5,7.89721822738647
-49.5,-52.5,7.89420795440674
-49.5,-51.5,7.89172887802124
-49.5,-50.5,7.88895416259766
-49.5,-49.5,7.88643836975098
-49.5,-48.5,7.88417100906372
-49.5,-47.5,7.8823938369751
-49.5,-46.5,7.88098478317261
-49.5,-45.5,7.87998151779175
-49.5,-44.5,7.87927961349487
-49.5,-43.5,7.87861585617065
-49.5,-42.5,7.87765598297119
-49.5,-41.5,7.87616586685181
-49.5,-40.5,7.87401390075684
-49.5,-39.5,7.87117147445679
-49.5,-38.5,7.86787843704224
-49.5,-37.5,7.86443471908569
-49.5,-36.5,7.86093330383301
-49.5,-35.5,7.85718727111816
-49.5,-34.5,7.85304546356201
-49.5,-33.5,7.84790563583374
-49.5,-32.5,7.84182024002075
-49.5,-31.5,7.83471298217773
-49.5,-30.5,7.82702732086182
-49.5,-29.5,7.81918859481812
-49.5,-28.5,7.81164836883545
-49.5,-27.5,7.8047399520874
-49.5,-26.5,7.79892921447754
-49.5,-25.5,7.79399108886719
-49.5,-24.5,7.7897310256958
-49.5,-23.5,7.78580617904663
-49.5,-22.5,7.78160858154297
-49.5,-21.5,7.77702283859253
-49.5,-20.5,7.77171277999878
-49.5,-19.5,7.7656307220459
-49.5,-18.5,7.75932216644287
-49.5,-17.5,7.75306129455566
-49.5,-16.5,7.74722099304199
-49.5,-15.5,7.7420334815979
-49.5,-14.5,7.73779773712158
