"lon","lat","PI_TCO2_1"
100.5,-39.5,2020.73742675781
101.5,-39.5,2021.998046875
102.5,-39.5,2023.22241210938
103.5,-39.5,2024.3349609375
104.5,-39.5,2025.26586914062
105.5,-39.5,2025.95532226562
106.5,-39.5,2026.30847167969
107.5,-39.5,2026.23120117188
108.5,-39.5,2025.61584472656
109.5,-39.5,2024.40844726562
110.5,-39.5,2022.517578125
111.5,-39.5,2019.9736328125
112.5,-39.5,2016.99853515625
113.5,-39.5,2013.87121582031
114.5,-39.5,2010.91979980469
115.5,-39.5,2008.59631347656
116.5,-39.5,2006.97082519531
117.5,-39.5,2005.82495117188
118.5,-39.5,2005.0400390625
119.5,-39.5,2004.50817871094
120.5,-39.5,2004.20422363281
121.5,-39.5,2004.1064453125
122.5,-39.5,2004.19287109375
123.5,-39.5,2004.44836425781
124.5,-39.5,2004.849609375
125.5,-39.5,2005.37451171875
126.5,-39.5,2006.00793457031
127.5,-39.5,2006.73022460938
128.5,-39.5,2007.5224609375
129.5,-39.5,2008.36511230469
130.5,-39.5,2009.23645019531
131.5,-39.5,2010.11340332031
132.5,-39.5,2010.96899414062
133.5,-39.5,2011.77380371094
134.5,-39.5,2012.48913574219
135.5,-39.5,2013.07238769531
136.5,-39.5,2013.46936035156
137.5,-39.5,2013.62182617188
138.5,-39.5,2013.43359375
139.5,-39.5,2012.81726074219
140.5,-39.5,2011.70617675781
141.5,-39.5,2010.02478027344
142.5,-39.5,2007.76123046875
143.5,-39.5,2004.94946289062
144.5,-39.5,2001.7333984375
145.5,-39.5,1998.3193359375
146.5,-39.5,1994.95251464844
147.5,-39.5,1991.86730957031
148.5,-39.5,1989.21838378906
149.5,-39.5,1987.06774902344
150.5,-39.5,1985.41552734375
151.5,-39.5,1984.21826171875
152.5,-39.5,1983.39965820312
153.5,-39.5,1982.87292480469
154.5,-39.5,1982.55688476562
155.5,-39.5,1982.37939453125
156.5,-39.5,1982.28479003906
157.5,-39.5,1982.232421875
158.5,-39.5,1982.19848632812
159.5,-39.5,1982.16943359375
160.5,-39.5,1982.14111328125
161.5,-39.5,1982.11328125
162.5,-39.5,1982.08605957031
163.5,-39.5,1982.05822753906
164.5,-39.5,1982.02770996094
165.5,-39.5,1981.99194335938
166.5,-39.5,1981.94763183594
167.5,-39.5,1981.89233398438
168.5,-39.5,1981.82397460938
169.5,-39.5,1981.74047851562
170.5,-39.5,1981.63854980469
171.5,-39.5,1981.51208496094
172.5,-39.5,1981.35510253906
173.5,-39.5,1981.162109375
177.5,-39.5,1979.73620605469
178.5,-39.5,1979.65551757812
179.5,-39.5,1979.69079589844
180.5,-39.5,1979.87805175781
181.5,-39.5,1980.25341796875
182.5,-39.5,1980.83178710938
183.5,-39.5,1981.6259765625
184.5,-39.5,1982.59362792969
185.5,-39.5,1983.63146972656
186.5,-39.5,1984.65759277344
187.5,-39.5,1985.29113769531
188.5,-39.5,1985.19641113281
189.5,-39.5,1985.00988769531
190.5,-39.5,1984.97509765625
191.5,-39.5,1985.13659667969
192.5,-39.5,1985.56506347656
193.5,-39.5,1986.30627441406
194.5,-39.5,1987.38671875
195.5,-39.5,1988.78869628906
196.5,-39.5,1990.43981933594
197.5,-39.5,1992.23510742188
198.5,-39.5,1994.03588867188
199.5,-39.5,1995.69384765625
200.5,-39.5,1997.04870605469
201.5,-39.5,1998.0185546875
202.5,-39.5,1998.57666015625
203.5,-39.5,1998.70556640625
204.5,-39.5,1998.37878417969
205.5,-39.5,1997.57275390625
206.5,-39.5,1996.22998046875
207.5,-39.5,1994.34899902344
208.5,-39.5,1991.87731933594
209.5,-39.5,1988.26647949219
210.5,-39.5,1984.28784179688
211.5,-39.5,1981.79724121094
212.5,-39.5,1980.77294921875
213.5,-39.5,1980.833984375
214.5,-39.5,1981.66979980469
215.5,-39.5,1983.04333496094
216.5,-39.5,1984.76635742188
217.5,-39.5,1986.66857910156
218.5,-39.5,1988.59973144531
219.5,-39.5,1990.40954589844
220.5,-39.5,1991.953125
221.5,-39.5,1993.08715820312
222.5,-39.5,1993.63330078125
223.5,-39.5,1993.37866210938
224.5,-39.5,1992.11682128906
225.5,-39.5,1989.41833496094
226.5,-39.5,1985.45959472656
227.5,-39.5,1980.71728515625
228.5,-39.5,1975.681640625
229.5,-39.5,1970.89025878906
230.5,-39.5,1967.01672363281
231.5,-39.5,1964.65588378906
232.5,-39.5,1963.64379882812
233.5,-39.5,1963.50305175781
234.5,-39.5,1963.81188964844
235.5,-39.5,1964.38745117188
236.5,-39.5,1965.10717773438
237.5,-39.5,1965.89013671875
238.5,-39.5,1966.67907714844
239.5,-39.5,1967.44055175781
240.5,-39.5,1968.14172363281
241.5,-39.5,1968.77478027344
242.5,-39.5,1969.32458496094
243.5,-39.5,1969.78930664062
244.5,-39.5,1970.1630859375
245.5,-39.5,1970.44885253906
246.5,-39.5,1970.64819335938
247.5,-39.5,1970.767578125
248.5,-39.5,1970.81481933594
249.5,-39.5,1970.80249023438
250.5,-39.5,1970.74084472656
251.5,-39.5,1970.67004394531
252.5,-39.5,1970.62573242188
253.5,-39.5,1970.63610839844
254.5,-39.5,1970.74291992188
255.5,-39.5,1970.98571777344
256.5,-39.5,1971.36462402344
257.5,-39.5,1971.54626464844
258.5,-39.5,1971.67370605469
259.5,-39.5,1972.05590820312
260.5,-39.5,1972.57666015625
261.5,-39.5,1973.1533203125
262.5,-39.5,1973.73901367188
263.5,-39.5,1974.271484375
264.5,-39.5,1974.72143554688
265.5,-39.5,1975.05590820312
266.5,-39.5,1975.23742675781
267.5,-39.5,1975.22729492188
268.5,-39.5,1974.98388671875
269.5,-39.5,1974.49877929688
270.5,-39.5,1973.71472167969
271.5,-39.5,1972.66333007812
272.5,-39.5,1971.43640136719
273.5,-39.5,1970.07202148438
274.5,-39.5,1968.45227050781
275.5,-39.5,1966.39404296875
276.5,-39.5,1963.89831542969
277.5,-39.5,1961.01184082031
278.5,-39.5,1957.74743652344
279.5,-39.5,1954.15600585938
280.5,-39.5,1950.31115722656
281.5,-39.5,1946.29382324219
282.5,-39.5,1942.1884765625
283.5,-39.5,1938.0791015625
284.5,-39.5,1934.01989746094
285.5,-39.5,1930.10607910156
286.5,-39.5,1926.40344238281
298.5,-39.5,1890.31164550781
299.5,-39.5,1899.36804199219
300.5,-39.5,1908.77734375
301.5,-39.5,1918.66564941406
302.5,-39.5,1929.25720214844
303.5,-39.5,1940.23449707031
304.5,-39.5,1951.16845703125
305.5,-39.5,1961.23449707031
306.5,-39.5,1970.05261230469
307.5,-39.5,1976.72680664062
308.5,-39.5,1980.26281738281
309.5,-39.5,1980.56237792969
310.5,-39.5,1977.93310546875
311.5,-39.5,1973.34460449219
312.5,-39.5,1968.99548339844
313.5,-39.5,1968.39123535156
314.5,-39.5,1969.58386230469
315.5,-39.5,1969.4033203125
316.5,-39.5,1967.92590332031
317.5,-39.5,1966.64538574219
318.5,-39.5,1966.59643554688
319.5,-39.5,1968.41235351562
320.5,-39.5,1972.12487792969
321.5,-39.5,1977.01135253906
322.5,-39.5,1982.5361328125
323.5,-39.5,1987.994140625
324.5,-39.5,1993.01708984375
325.5,-39.5,1997.16711425781
326.5,-39.5,2000.00415039062
327.5,-39.5,2000.56408691406
328.5,-39.5,1998.78088378906
329.5,-39.5,1995.57666015625
330.5,-39.5,1992.05310058594
331.5,-39.5,1988.95275878906
332.5,-39.5,1986.03686523438
333.5,-39.5,1983.25476074219
334.5,-39.5,1981.12109375
335.5,-39.5,1979.81237792969
336.5,-39.5,1979.19006347656
337.5,-39.5,1979.09936523438
338.5,-39.5,1979.46435546875
339.5,-39.5,1980.02294921875
340.5,-39.5,1980.6904296875
341.5,-39.5,1981.36926269531
342.5,-39.5,1981.98657226562
343.5,-39.5,1982.60693359375
344.5,-39.5,1983.28503417969
345.5,-39.5,1984.24291992188
346.5,-39.5,1985.50500488281
347.5,-39.5,1987.01403808594
348.5,-39.5,1988.61083984375
349.5,-39.5,1990.06811523438
350.5,-39.5,1991.19616699219
351.5,-39.5,1991.87060546875
352.5,-39.5,1992.08312988281
353.5,-39.5,1991.85791015625
354.5,-39.5,1991.32299804688
355.5,-39.5,1990.59912109375
356.5,-39.5,1989.80517578125
357.5,-39.5,1989.13903808594
358.5,-39.5,1988.83264160156
359.5,-39.5,1988.9853515625
360.5,-39.5,1989.33068847656
361.5,-39.5,1989.95129394531
362.5,-39.5,1991.05065917969
363.5,-39.5,1992.56384277344
364.5,-39.5,1994.53552246094
365.5,-39.5,1995.98596191406
366.5,-39.5,1996.24719238281
367.5,-39.5,1995.36950683594
368.5,-39.5,1993.47546386719
369.5,-39.5,1991.37512207031
370.5,-39.5,1989.2978515625
371.5,-39.5,1987.4208984375
372.5,-39.5,1985.13342285156
373.5,-39.5,1981.78552246094
374.5,-39.5,1977.2509765625
375.5,-39.5,1972.77807617188
376.5,-39.5,1969.08972167969
377.5,-39.5,1966.34545898438
378.5,-39.5,1964.32336425781
379.5,-39.5,1975.14944180575
20.5,-38.5,1970.13476340554
21.5,-38.5,1984.69543457031
22.5,-38.5,1980.97741699219
23.5,-38.5,1976.23376464844
24.5,-38.5,1971.63732910156
25.5,-38.5,1967.34362792969
26.5,-38.5,1963.13818359375
27.5,-38.5,1959.46643066406
28.5,-38.5,1956.73864746094
29.5,-38.5,1954.86437988281
30.5,-38.5,1953.7958984375
31.5,-38.5,1953.77917480469
32.5,-38.5,1955.02233886719
33.5,-38.5,1957.13647460938
34.5,-38.5,1959.62805175781
35.5,-38.5,1961.8447265625
36.5,-38.5,1963.1806640625
37.5,-38.5,1963.8486328125
38.5,-38.5,1964.07116699219
39.5,-38.5,1964.11303710938
40.5,-38.5,1964.25415039062
41.5,-38.5,1964.6376953125
42.5,-38.5,1965.32360839844
43.5,-38.5,1966.39782714844
44.5,-38.5,1967.96398925781
45.5,-38.5,1970.08654785156
46.5,-38.5,1972.48315429688
47.5,-38.5,1974.89794921875
48.5,-38.5,1977.14465332031
49.5,-38.5,1979.12268066406
50.5,-38.5,1980.86413574219
51.5,-38.5,1982.2626953125
52.5,-38.5,1983.36181640625
53.5,-38.5,1984.03112792969
54.5,-38.5,1984.07336425781
55.5,-38.5,1983.3212890625
56.5,-38.5,1982.14624023438
57.5,-38.5,1981.1123046875
58.5,-38.5,1980.58544921875
59.5,-38.5,1980.53515625
60.5,-38.5,1980.91296386719
61.5,-38.5,1981.65393066406
62.5,-38.5,1982.77746582031
63.5,-38.5,1984.37915039062
64.5,-38.5,1986.08044433594
65.5,-38.5,1987.28540039062
66.5,-38.5,1988.04931640625
67.5,-38.5,1988.54077148438
68.5,-38.5,1988.89489746094
69.5,-38.5,1989.21960449219
70.5,-38.5,1989.6123046875
71.5,-38.5,1990.12341308594
72.5,-38.5,1990.75952148438
73.5,-38.5,1991.60559082031
74.5,-38.5,1992.66564941406
75.5,-38.5,1993.96911621094
76.5,-38.5,1995.56079101562
77.5,-38.5,1997.40734863281
78.5,-38.5,1999.39672851562
79.5,-38.5,2001.2060546875
80.5,-38.5,2002.91064453125
81.5,-38.5,2004.60693359375
82.5,-38.5,2006.35363769531
83.5,-38.5,2008.13317871094
84.5,-38.5,2009.80932617188
85.5,-38.5,2011.25085449219
86.5,-38.5,2012.396484375
87.5,-38.5,2013.20715332031
88.5,-38.5,2013.68872070312
89.5,-38.5,2013.91369628906
90.5,-38.5,2013.99206542969
91.5,-38.5,2014.0615234375
92.5,-38.5,2014.25695800781
93.5,-38.5,2014.6396484375
94.5,-38.5,2015.05261230469
95.5,-38.5,2015.23754882812
96.5,-38.5,2015.25573730469
97.5,-38.5,2015.375
98.5,-38.5,2015.7998046875
99.5,-38.5,2016.52795410156
100.5,-38.5,2017.44360351562
101.5,-38.5,2018.45520019531
102.5,-38.5,2019.46508789062
103.5,-38.5,2020.38671875
104.5,-38.5,2021.13879394531
105.5,-38.5,2021.64916992188
106.5,-38.5,2021.84057617188
107.5,-38.5,2021.6279296875
108.5,-38.5,2020.97033691406
109.5,-38.5,2019.82202148438
110.5,-38.5,2018.19091796875
111.5,-38.5,2016.12426757812
112.5,-38.5,2013.7265625
113.5,-38.5,2011.13415527344
114.5,-38.5,2008.54467773438
115.5,-38.5,2006.39013671875
116.5,-38.5,2004.74865722656
117.5,-38.5,2003.50610351562
118.5,-38.5,2002.48913574219
119.5,-38.5,2001.71423339844
120.5,-38.5,2001.20568847656
121.5,-38.5,2000.9453125
122.5,-38.5,2000.90673828125
123.5,-38.5,2001.06384277344
124.5,-38.5,2001.39367675781
125.5,-38.5,2001.86535644531
126.5,-38.5,2002.4609375
127.5,-38.5,2003.15222167969
128.5,-38.5,2003.91467285156
129.5,-38.5,2004.72094726562
130.5,-38.5,2005.546875
131.5,-38.5,2006.36437988281
132.5,-38.5,2007.14721679688
133.5,-38.5,2007.86254882812
134.5,-38.5,2008.47497558594
135.5,-38.5,2008.94921875
136.5,-38.5,2009.23779296875
137.5,-38.5,2009.28955078125
138.5,-38.5,2009.05261230469
139.5,-38.5,2008.47021484375
140.5,-38.5,2007.46105957031
141.5,-38.5,2005.94738769531
142.5,-38.5,2003.94421386719
144.5,-38.5,1998.41748046875
147.5,-38.5,1989.0947265625
148.5,-38.5,1986.56726074219
149.5,-38.5,1984.42077636719
150.5,-38.5,1982.67883300781
151.5,-38.5,1981.28918457031
152.5,-38.5,1980.19384765625
153.5,-38.5,1979.34265136719
154.5,-38.5,1978.68530273438
155.5,-38.5,1978.181640625
156.5,-38.5,1977.79357910156
157.5,-38.5,1977.49597167969
158.5,-38.5,1977.27160644531
159.5,-38.5,1977.1083984375
160.5,-38.5,1976.99975585938
161.5,-38.5,1976.93920898438
162.5,-38.5,1976.92004394531
163.5,-38.5,1976.92919921875
164.5,-38.5,1976.95446777344
165.5,-38.5,1976.98352050781
166.5,-38.5,1977.00903320312
167.5,-38.5,1977.0263671875
168.5,-38.5,1977.03430175781
169.5,-38.5,1977.03405761719
170.5,-38.5,1977.03051757812
171.5,-38.5,1977.02185058594
172.5,-38.5,1977.00769042969
173.5,-38.5,1976.98449707031
174.5,-38.5,1976.96240234375
178.5,-38.5,1976.15771484375
179.5,-38.5,1976.33325195312
180.5,-38.5,1976.63171386719
181.5,-38.5,1977.10766601562
182.5,-38.5,1977.78161621094
183.5,-38.5,1978.69250488281
184.5,-38.5,1979.87487792969
185.5,-38.5,1981.16125488281
186.5,-38.5,1982.14672851562
187.5,-38.5,1982.48474121094
188.5,-38.5,1982.43859863281
189.5,-38.5,1982.34008789062
190.5,-38.5,1982.38000488281
191.5,-38.5,1982.61071777344
192.5,-38.5,1982.98559570312
193.5,-38.5,1983.68005371094
194.5,-38.5,1984.84118652344
195.5,-38.5,1986.46655273438
196.5,-38.5,1988.4501953125
197.5,-38.5,1990.62719726562
198.5,-38.5,1992.79711914062
199.5,-38.5,1994.75927734375
200.5,-38.5,1996.3564453125
201.5,-38.5,1997.48425292969
202.5,-38.5,1998.07971191406
203.5,-38.5,1998.12536621094
204.5,-38.5,1997.61352539062
205.5,-38.5,1996.5322265625
206.5,-38.5,1994.84741210938
207.5,-38.5,1992.5439453125
208.5,-38.5,1989.37316894531
209.5,-38.5,1985.45056152344
210.5,-38.5,1981.68310546875
211.5,-38.5,1979.40771484375
212.5,-38.5,1978.36975097656
213.5,-38.5,1978.34680175781
214.5,-38.5,1979.10620117188
215.5,-38.5,1980.42358398438
216.5,-38.5,1982.11865234375
217.5,-38.5,1984.01586914062
218.5,-38.5,1985.95983886719
219.5,-38.5,1987.79064941406
220.5,-38.5,1989.34423828125
221.5,-38.5,1990.44140625
222.5,-38.5,1990.89611816406
223.5,-38.5,1990.48413085938
224.5,-38.5,1988.96008300781
225.5,-38.5,1986.14294433594
226.5,-38.5,1982.08850097656
227.5,-38.5,1977.18969726562
228.5,-38.5,1971.88122558594
229.5,-38.5,1966.66760253906
230.5,-38.5,1962.53930664062
231.5,-38.5,1960.39575195312
232.5,-38.5,1959.58630371094
233.5,-38.5,1959.53308105469
234.5,-38.5,1959.91589355469
235.5,-38.5,1960.55065917969
236.5,-38.5,1961.30798339844
237.5,-38.5,1962.10913085938
238.5,-38.5,1962.89562988281
239.5,-38.5,1963.63842773438
240.5,-38.5,1964.30725097656
241.5,-38.5,1964.888671875
242.5,-38.5,1965.36767578125
243.5,-38.5,1965.74035644531
244.5,-38.5,1965.99914550781
245.5,-38.5,1966.14221191406
246.5,-38.5,1966.16772460938
247.5,-38.5,1966.07434082031
248.5,-38.5,1965.8701171875
249.5,-38.5,1965.54626464844
250.5,-38.5,1965.11975097656
251.5,-38.5,1964.58508300781
252.5,-38.5,1963.96020507812
253.5,-38.5,1963.28503417969
254.5,-38.5,1962.5224609375
255.5,-38.5,1961.78381347656
256.5,-38.5,1961.19274902344
257.5,-38.5,1961.30920410156
258.5,-38.5,1962.19775390625
259.5,-38.5,1963.27319335938
260.5,-38.5,1964.32629394531
261.5,-38.5,1965.30554199219
262.5,-38.5,1966.1708984375
263.5,-38.5,1966.87609863281
264.5,-38.5,1967.40087890625
265.5,-38.5,1967.72595214844
266.5,-38.5,1967.83447265625
267.5,-38.5,1967.70458984375
268.5,-38.5,1967.32763671875
269.5,-38.5,1966.71545410156
270.5,-38.5,1965.86376953125
271.5,-38.5,1964.89868164062
272.5,-38.5,1964.00317382812
273.5,-38.5,1963.11706542969
274.5,-38.5,1962.04248046875
275.5,-38.5,1960.62902832031
276.5,-38.5,1958.89514160156
277.5,-38.5,1956.87585449219
278.5,-38.5,1954.60168457031
279.5,-38.5,1952.13903808594
280.5,-38.5,1949.56616210938
281.5,-38.5,1946.96643066406
282.5,-38.5,1944.42907714844
283.5,-38.5,1942.0302734375
284.5,-38.5,1939.828125
285.5,-38.5,1937.77624511719
286.5,-38.5,1935.79956054688
302.5,-38.5,1916.82312011719
303.5,-38.5,1930.06604003906
304.5,-38.5,1944.21105957031
305.5,-38.5,1958.29858398438
306.5,-38.5,1971.39624023438
307.5,-38.5,1982.0322265625
308.5,-38.5,1987.62512207031
309.5,-38.5,1988.30249023438
310.5,-38.5,1985.17150878906
311.5,-38.5,1980.51220703125
312.5,-38.5,1977.16760253906
313.5,-38.5,1974.4638671875
314.5,-38.5,1971.70556640625
315.5,-38.5,1968.67724609375
316.5,-38.5,1966.71374511719
317.5,-38.5,1965.89233398438
318.5,-38.5,1966.38049316406
319.5,-38.5,1968.59118652344
320.5,-38.5,1972.6123046875
321.5,-38.5,1977.75732421875
322.5,-38.5,1983.43835449219
323.5,-38.5,1989.1123046875
324.5,-38.5,1994.3564453125
325.5,-38.5,1998.79821777344
326.5,-38.5,2001.9443359375
327.5,-38.5,2003.10913085938
328.5,-38.5,2001.96594238281
329.5,-38.5,1999.22668457031
330.5,-38.5,1995.4892578125
331.5,-38.5,1991.32482910156
332.5,-38.5,1987.44409179688
333.5,-38.5,1984.11743164062
334.5,-38.5,1981.56958007812
335.5,-38.5,1979.87329101562
336.5,-38.5,1978.95422363281
337.5,-38.5,1978.57897949219
338.5,-38.5,1978.49926757812
339.5,-38.5,1978.67199707031
340.5,-38.5,1979.04907226562
341.5,-38.5,1979.568359375
342.5,-38.5,1980.20812988281
343.5,-38.5,1980.96936035156
344.5,-38.5,1981.91320800781
345.5,-38.5,1983.05432128906
346.5,-38.5,1984.41479492188
347.5,-38.5,1985.9033203125
348.5,-38.5,1987.33850097656
349.5,-38.5,1988.5517578125
350.5,-38.5,1989.36401367188
351.5,-38.5,1989.76513671875
352.5,-38.5,1989.76342773438
353.5,-38.5,1989.51635742188
354.5,-38.5,1989.04638671875
355.5,-38.5,1988.333984375
356.5,-38.5,1987.36938476562
357.5,-38.5,1986.2890625
358.5,-38.5,1985.22192382812
359.5,-38.5,1984.26904296875
360.5,-38.5,1983.86206054688
361.5,-38.5,1983.99279785156
362.5,-38.5,1984.48950195312
363.5,-38.5,1985.16955566406
364.5,-38.5,1985.97937011719
365.5,-38.5,1986.66613769531
366.5,-38.5,1987.17468261719
367.5,-38.5,1987.30981445312
368.5,-38.5,1987.09606933594
369.5,-38.5,1986.94213867188
370.5,-38.5,1986.73266601562
371.5,-38.5,1985.15222167969
372.5,-38.5,1981.55163574219
373.5,-38.5,1976.25378417969
374.5,-38.5,1970.69702148438
375.5,-38.5,1966.150390625
376.5,-38.5,1962.490234375
377.5,-38.5,1959.43286132812
378.5,-38.5,1957.13134765625
379.5,-38.5,1970.13476340554
20.5,-37.5,1963.77336092862
21.5,-37.5,1972.02709960938
22.5,-37.5,1970.68408203125
23.5,-37.5,1968.88696289062
24.5,-37.5,1966.07019042969
25.5,-37.5,1963.38061523438
26.5,-37.5,1960.529296875
27.5,-37.5,1956.44201660156
28.5,-37.5,1952.41052246094
29.5,-37.5,1949.462890625
30.5,-37.5,1947.92333984375
31.5,-37.5,1947.63342285156
32.5,-37.5,1948.78259277344
33.5,-37.5,1951.12048339844
34.5,-37.5,1954.08764648438
35.5,-37.5,1957.13464355469
36.5,-37.5,1959.63793945312
37.5,-37.5,1961.12084960938
38.5,-37.5,1961.94287109375
39.5,-37.5,1962.53295898438
40.5,-37.5,1963.12072753906
41.5,-37.5,1963.78735351562
42.5,-37.5,1964.58532714844
43.5,-37.5,1965.53588867188
44.5,-37.5,1966.69873046875
45.5,-37.5,1968.25231933594
46.5,-37.5,1970.28771972656
47.5,-37.5,1972.54626464844
48.5,-37.5,1974.97717285156
49.5,-37.5,1977.5107421875
50.5,-37.5,1980.05627441406
51.5,-37.5,1982.51782226562
52.5,-37.5,1984.68273925781
53.5,-37.5,1986.22827148438
54.5,-37.5,1986.71850585938
55.5,-37.5,1986.00671386719
56.5,-37.5,1984.66381835938
57.5,-37.5,1983.28540039062
58.5,-37.5,1982.45104980469
59.5,-37.5,1982.29577636719
60.5,-37.5,1982.57336425781
61.5,-37.5,1983.1962890625
62.5,-37.5,1984.12414550781
63.5,-37.5,1985.40307617188
64.5,-37.5,1987.01684570312
65.5,-37.5,1988.25231933594
66.5,-37.5,1988.77746582031
67.5,-37.5,1989.01306152344
68.5,-37.5,1989.08557128906
69.5,-37.5,1989.13830566406
70.5,-37.5,1989.27075195312
71.5,-37.5,1989.55358886719
72.5,-37.5,1990.06298828125
73.5,-37.5,1990.97473144531
74.5,-37.5,1992.25085449219
75.5,-37.5,1993.87060546875
76.5,-37.5,1995.734375
77.5,-37.5,1997.7158203125
78.5,-37.5,1999.66809082031
79.5,-37.5,2001.39099121094
80.5,-37.5,2002.99975585938
81.5,-37.5,2004.77429199219
82.5,-37.5,2006.91101074219
83.5,-37.5,2009.23205566406
84.5,-37.5,2011.39709472656
85.5,-37.5,2013.17565917969
86.5,-37.5,2014.390625
87.5,-37.5,2014.98522949219
88.5,-37.5,2015.04858398438
89.5,-37.5,2014.64465332031
90.5,-37.5,2013.994140625
91.5,-37.5,2013.29235839844
92.5,-37.5,2012.75341796875
93.5,-37.5,2012.52465820312
94.5,-37.5,2012.47619628906
95.5,-37.5,2012.25390625
96.5,-37.5,2011.96887207031
97.5,-37.5,2011.91455078125
98.5,-37.5,2012.28149414062
99.5,-37.5,2012.96411132812
100.5,-37.5,2013.83813476562
101.5,-37.5,2014.80773925781
102.5,-37.5,2015.76293945312
103.5,-37.5,2016.61474609375
104.5,-37.5,2017.28002929688
105.5,-37.5,2017.68994140625
106.5,-37.5,2017.79138183594
107.5,-37.5,2017.5478515625
108.5,-37.5,2016.93640136719
109.5,-37.5,2015.97546386719
110.5,-37.5,2014.68225097656
111.5,-37.5,2013.12878417969
112.5,-37.5,2011.36401367188
113.5,-37.5,2009.45361328125
114.5,-37.5,2007.44677734375
115.5,-37.5,2005.30651855469
116.5,-37.5,2003.25158691406
117.5,-37.5,2001.41882324219
118.5,-37.5,1999.87451171875
119.5,-37.5,1998.70776367188
120.5,-37.5,1997.91674804688
121.5,-37.5,1997.45446777344
122.5,-37.5,1997.29565429688
123.5,-37.5,1997.38305664062
124.5,-37.5,1997.67565917969
125.5,-37.5,1998.12854003906
126.5,-37.5,1998.71264648438
127.5,-37.5,1999.39099121094
128.5,-37.5,2000.1337890625
129.5,-37.5,2000.91247558594
130.5,-37.5,2001.70080566406
131.5,-37.5,2002.47106933594
132.5,-37.5,2003.19750976562
133.5,-37.5,2003.84826660156
134.5,-37.5,2004.3935546875
135.5,-37.5,2004.80310058594
136.5,-37.5,2005.04284667969
137.5,-37.5,2005.08544921875
138.5,-37.5,2004.90222167969
139.5,-37.5,2004.47351074219
150.5,-37.5,1979.37487792969
151.5,-37.5,1977.96398925781
152.5,-37.5,1976.75354003906
153.5,-37.5,1975.72705078125
154.5,-37.5,1974.86267089844
155.5,-37.5,1974.140625
156.5,-37.5,1973.54406738281
157.5,-37.5,1973.06042480469
158.5,-37.5,1972.68212890625
159.5,-37.5,1972.41235351562
160.5,-37.5,1972.24682617188
161.5,-37.5,1972.18481445312
162.5,-37.5,1972.2109375
163.5,-37.5,1972.29431152344
164.5,-37.5,1972.40612792969
165.5,-37.5,1972.5234375
166.5,-37.5,1972.63000488281
167.5,-37.5,1972.72082519531
168.5,-37.5,1972.80224609375
169.5,-37.5,1972.8876953125
170.5,-37.5,1972.99829101562
171.5,-37.5,1973.14538574219
172.5,-37.5,1973.33386230469
173.5,-37.5,1973.55346679688
174.5,-37.5,1973.76281738281
176.5,-37.5,1973.93676757812
177.5,-37.5,1974.03088378906
178.5,-37.5,1974.15759277344
179.5,-37.5,1974.38842773438
180.5,-37.5,1974.84765625
181.5,-37.5,1975.59094238281
182.5,-37.5,1976.54565429688
183.5,-37.5,1977.69946289062
184.5,-37.5,1979.18127441406
185.5,-37.5,1980.85461425781
186.5,-37.5,1982.34899902344
187.5,-37.5,1983.56079101562
188.5,-37.5,1984.48889160156
189.5,-37.5,1984.53198242188
190.5,-37.5,1983.02673339844
191.5,-37.5,1981.2470703125
192.5,-37.5,1980.28991699219
193.5,-37.5,1980.36633300781
194.5,-37.5,1981.51379394531
195.5,-37.5,1983.50122070312
196.5,-37.5,1986.07629394531
197.5,-37.5,1988.88916015625
198.5,-37.5,1991.63647460938
199.5,-37.5,1994.06945800781
200.5,-37.5,1995.93933105469
201.5,-37.5,1997.15441894531
202.5,-37.5,1997.67529296875
203.5,-37.5,1997.52368164062
204.5,-37.5,1996.74169921875
205.5,-37.5,1995.36071777344
206.5,-37.5,1993.41748046875
207.5,-37.5,1990.8974609375
208.5,-37.5,1987.85144042969
209.5,-37.5,1984.12658691406
210.5,-37.5,1980.22412109375
211.5,-37.5,1977.84509277344
212.5,-37.5,1976.70849609375
213.5,-37.5,1976.60424804688
214.5,-37.5,1977.26159667969
215.5,-37.5,1978.48706054688
216.5,-37.5,1980.1025390625
217.5,-37.5,1981.94494628906
218.5,-37.5,1983.85705566406
219.5,-37.5,1985.6884765625
220.5,-37.5,1987.2822265625
221.5,-37.5,1988.46545410156
222.5,-37.5,1989.05700683594
223.5,-37.5,1988.84619140625
224.5,-37.5,1987.61083984375
225.5,-37.5,1985.19836425781
226.5,-37.5,1981.60217285156
227.5,-37.5,1977.26940917969
228.5,-37.5,1972.68957519531
229.5,-37.5,1968.38854980469
230.5,-37.5,1964.77514648438
231.5,-37.5,1962.24182128906
232.5,-37.5,1960.81335449219
233.5,-37.5,1960.09289550781
234.5,-37.5,1959.88671875
235.5,-37.5,1960.02734375
236.5,-37.5,1960.3740234375
237.5,-37.5,1960.8369140625
238.5,-37.5,1961.34191894531
239.5,-37.5,1961.84301757812
240.5,-37.5,1962.30114746094
241.5,-37.5,1962.69299316406
242.5,-37.5,1963.00036621094
243.5,-37.5,1963.21069335938
244.5,-37.5,1963.30969238281
245.5,-37.5,1963.29174804688
246.5,-37.5,1963.14929199219
247.5,-37.5,1962.87365722656
248.5,-37.5,1962.46301269531
249.5,-37.5,1961.91760253906
250.5,-37.5,1961.23315429688
