"","U238","pH","TAlk","Salinity","Temperature","OmegaA","TCO2"
"314",1.0204198,8.10949246996161,2264.58584452684,35.1267033334739,26.6399984112816,3.75919568554444,1927.56636956661
"315",1.0864747,8.10949246996161,2264.58584452684,35.1267033334739,26.6399984112816,3.75919568554444,1927.56636956661
"316",1.0410067,8.10947047857671,2264.87816897919,35.1261126214832,26.6404694088938,3.75941460427862,1927.835855807
"317",1.0890007,8.10947047857671,2264.87816897919,35.1261126214832,26.6404694088938,3.75941460427862,1927.835855807
"318",1.0649195,8.10947047857671,2264.87816897919,35.1261126214832,26.6404694088938,3.75941460427862,1927.835855807
"319",1.0609621,8.10947047857671,2264.87816897919,35.1261126214832,26.6404694088938,3.75941460427862,1927.835855807
"320",1.0079582,8.10450754434863,2291.17209046592,35.3423796261216,25.1126402295011,3.74888204948318,1953.79775745685
"321",1.0432801,8.10450754434863,2291.17209046592,35.3423796261216,25.1126402295011,3.74888204948318,1953.79775745685
"322",1.0413435,8.10450754434863,2291.17209046592,35.3423796261216,25.1126402295011,3.74888204948318,1953.79775745685
"323",0.9420717,8.10450754434863,2291.17209046592,35.3423796261216,25.1126402295011,3.74888204948318,1953.79775745685
"324",1.0340602,8.10450754434863,2291.17209046592,35.3423796261216,25.1126402295011,3.74888204948318,1953.79775745685
"325",1.1502983,8.10450754434863,2291.17209046592,35.3423796261216,25.1126402295011,3.74888204948318,1953.79775745685
"326",1.0724975,8.10450754434863,2291.17209046592,35.3423796261216,25.1126402295011,3.74888204948318,1953.79775745685
"327",1.0535946,8.10450754434863,2291.17209046592,35.3423796261216,25.1126402295011,3.74888204948318,1953.79775745685
"328",1.028503,8.10450754434863,2291.17209046592,35.3423796261216,25.1126402295011,3.74888204948318,1953.79775745685
"329",1.0838645,8.10349153817464,2292.52326955674,35.3459349724984,25.0820194560853,3.7399119283075,1955.63167565824
"330",1.4104763,8.10349153817464,2292.52326955674,35.3459349724984,25.0820194560853,3.7399119283075,1955.63167565824
"331",1.4137601,8.10349153817464,2292.52326955674,35.3459349724984,25.0820194560853,3.7399119283075,1955.63167565824
"332",1.068498,8.10349153817464,2292.52326955674,35.3459349724984,25.0820194560853,3.7399119283075,1955.63167565824
"333",1.0020642,8.10349153817464,2292.52326955674,35.3459349724984,25.0820194560853,3.7399119283075,1955.63167565824
"334",1.1634335,8.10991321554925,2261.71727186693,35.1265032782112,26.6468000921406,3.75851604712903,1924.82791412522
"335",1.1126188,8.10991321554925,2261.71727186693,35.1265032782112,26.6468000921406,3.75851604712903,1924.82791412522
"336",1.0895059,8.10991321554925,2261.71727186693,35.1265032782112,26.6468000921406,3.75851604712903,1924.82791412522
"337",1.0785178,8.10991321554925,2261.71727186693,35.1265032782112,26.6468000921406,3.75851604712903,1924.82791412522
"338",1.4022247,8.10991321554925,2261.71727186693,35.1265032782112,26.6468000921406,3.75851604712903,1924.82791412522
"339",1.1989659,8.10991321554925,2261.71727186693,35.1265032782112,26.6468000921406,3.75851604712903,1924.82791412522
"340",1.1881041,8.10991321554925,2261.71727186693,35.1265032782112,26.6468000921406,3.75851604712903,1924.82791412522
"341",1.0616778,8.10991321554925,2261.71727186693,35.1265032782112,26.6468000921406,3.75851604712903,1924.82791412522
"342",1.0948105,8.10991321554925,2261.71727186693,35.1265032782112,26.6468000921406,3.75851604712903,1924.82791412522
"343",1.132069,8.10991321554925,2261.71727186693,35.1265032782112,26.6468000921406,3.75851604712903,1924.82791412522
"344",1.2153428,8.10991321554925,2261.71727186693,35.1265032782112,26.6468000921406,3.75851604712903,1924.82791412522
"345",1.0959893,8.10991321554925,2261.71727186693,35.1265032782112,26.6468000921406,3.75851604712903,1924.82791412522
"346",1.0426907,8.10991321554925,2261.71727186693,35.1265032782112,26.6468000921406,3.75851604712903,1924.82791412522
"347",0.9941494,8.10991321554925,2261.71727186693,35.1265032782112,26.6468000921406,3.75851604712903,1924.82791412522
"348",1.1427203,8.10947047857671,2264.87816897919,35.1261126214832,26.6404694088938,3.75941460427862,1927.835855807
"349",1.1516876,8.10947047857671,2264.87816897919,35.1261126214832,26.6404694088938,3.75941460427862,1927.835855807
"350",1.0025273,8.10947047857671,2264.87816897919,35.1261126214832,26.6404694088938,3.75941460427862,1927.835855807
"351",1.3461475,8.10947047857671,2264.87816897919,35.1261126214832,26.6404694088938,3.75941460427862,1927.835855807
"352",1.2356771,8.10947047857671,2264.87816897919,35.1261126214832,26.6404694088938,3.75941460427862,1927.835855807
"353",1.1005782,8.10947047857671,2264.87816897919,35.1261126214832,26.6404694088938,3.75941460427862,1927.835855807
"354",1.0799913,8.10947047857671,2264.87816897919,35.1261126214832,26.6404694088938,3.75941460427862,1927.835855807
