"","X","Lon","Lat","ID","Source","Temperature","Salinity","pH","Calcite","U238","U238sig","Age","U234delta","Basin","Genus","Place","Location","Site","LabID","OmegaA","TAlk","TCO2","PI_TCO2","oxygen"
"505",505,147.630649,-6.118002,1910,54,28.7353333333333,34.4373333333333,8.10888544718425,NA,3.527,"0.002",13.234354136211,143.852888974901,"Pacific","Porites","Papua New Guinea,Huon Peninsula","Papua New Guinea","Huon Peninsula","3",3.81018320719401,2275.94360351563,1933.52962239584,1876.52933756511,203.83317565918
"506",506,147.630649,-6.118002,1912,54,28.7353333333333,34.4373333333333,8.10888544718425,NA,2.647,"0.001",1.82777349643706,145.199372550342,"Pacific","Porites","Papua New Guinea,Huon Peninsula","Papua New Guinea","Huon Peninsula","3",3.81018320719401,2275.94360351563,1933.52962239584,1876.52933756511,203.83317565918
"507",507,147.630649,-6.118002,1913,54,28.7353333333333,34.4373333333333,8.10888544718425,NA,2.661,"0.002",1.85789158957695,144.511246490265,"Pacific","Porites","Papua New Guinea,Huon Peninsula","Papua New Guinea","Huon Peninsula","3",3.81018320719401,2275.94360351563,1933.52962239584,1876.52933756511,203.83317565918
"508",508,147.630649,-6.118002,1914,54,28.7353333333333,34.4373333333333,8.10888544718425,NA,2.707,"0.002",2.40282531905738,144.533213438657,"Pacific","Porites","Papua New Guinea,Huon Peninsula","Papua New Guinea","Huon Peninsula","3",3.81018320719401,2275.94360351563,1933.52962239584,1876.52933756511,203.83317565918
"509",509,147.630649,-6.118002,1915,54,28.7353333333333,34.4373333333333,8.10888544718425,NA,2.411,"0.001",7.73385906698549,143.163211220124,"Pacific","Porites","Papua New Guinea,Huon Peninsula","Papua New Guinea","Huon Peninsula","3",3.81018320719401,2275.94360351563,1933.52962239584,1876.52933756511,203.83317565918
"510",510,147.630649,-6.118002,1916,54,28.7353333333333,34.4373333333333,8.10888544718425,NA,2.302,"0.002",9.87407802599983,144.849372337128,"Pacific","Porites","Papua New Guinea,Huon Peninsula","Papua New Guinea","Huon Peninsula","3",3.81018320719401,2275.94360351563,1933.52962239584,1876.52933756511,203.83317565918
"511",511,147.630649,-6.118002,1917,54,28.7353333333333,34.4373333333333,8.10888544718425,NA,2.455,"0.001",10.0403552239018,145.634190191032,"Pacific","Porites","Papua New Guinea,Huon Peninsula","Papua New Guinea","Huon Peninsula","3",3.81018320719401,2275.94360351563,1933.52962239584,1876.52933756511,203.83317565918
"512",512,113.834223,-28.683068,1921,55,21.8733333333333,35.5153333333333,8.09191608428955,2,3.794,"0.0029",1.06431612447845,150.25061665772,"Pacific","Acropora","Western Australia,Houtman Abrolhos Islands","Western Australia","Houtman Abrolhos Islands","21",3.69734160105387,2328.72526041666,2001.83654785156,1944.1474609375,207.579747517904
"513",513,113.834223,-28.683068,1922,55,21.8733333333333,35.5153333333333,8.09191608428955,2,3.7742,"0.003",2.35122707655849,149.991961682683,"Pacific","Acropora","Western Australia,Houtman Abrolhos Islands","Western Australia","Houtman Abrolhos Islands","21",3.69734160105387,2328.72526041666,2001.83654785156,1944.1474609375,207.579747517904
"514",514,113.834223,-28.683068,1923,55,21.8733333333333,35.5153333333333,8.09191608428955,2,3.8805,"0.0029",3.23992161594409,151.175959619042,"Pacific","Acropora","Western Australia,Houtman Abrolhos Islands","Western Australia","Houtman Abrolhos Islands","21",3.69734160105387,2328.72526041666,2001.83654785156,1944.1474609375,207.579747517904
"515",515,113.834223,-28.683068,1924,55,21.8733333333333,35.5153333333333,8.09191608428955,2,4.1419,"0.0035",3.8481922208191,153.558621457452,"Pacific","Acropora","Western Australia,Houtman Abrolhos Islands","Western Australia","Houtman Abrolhos Islands","21",3.69734160105387,2328.72526041666,2001.83654785156,1944.1474609375,207.579747517904
"516",516,113.834223,-28.683068,1925,55,21.8733333333333,35.5153333333333,8.09191608428955,2,3.3552,"0.0055",3.8864696192803,149.531096662062,"Pacific","Acropora","Western Australia,Houtman Abrolhos Islands","Western Australia","Houtman Abrolhos Islands","21",3.69734160105387,2328.72526041666,2001.83654785156,1944.1474609375,207.579747517904
"517",517,113.834223,-28.683068,1926,55,21.8733333333333,35.5153333333333,8.09191608428955,2,3.5056,"0.0034",5.8501481249053,150.667047058468,"Pacific","Acropora","Western Australia,Houtman Abrolhos Islands","Western Australia","Houtman Abrolhos Islands","21",3.69734160105387,2328.72526041666,2001.83654785156,1944.1474609375,207.579747517904
"518",518,113.834223,-28.683068,1927,55,21.8733333333333,35.5153333333333,8.09191608428955,2,3.5168,"0.003",5.94884822592398,147.353151072378,"Pacific","Acropora","Western Australia,Houtman Abrolhos Islands","Western Australia","Houtman Abrolhos Islands","21",3.69734160105387,2328.72526041666,2001.83654785156,1944.1474609375,207.579747517904
"519",519,113.834223,-28.683068,1928,55,21.8733333333333,35.5153333333333,8.09191608428955,2,3.733,"0.0029",6.35263657724937,150.982664385244,"Pacific","Acropora","Western Australia,Houtman Abrolhos Islands","Western Australia","Houtman Abrolhos Islands","21",3.69734160105387,2328.72526041666,2001.83654785156,1944.1474609375,207.579747517904
"520",520,113.834223,-28.683068,1929,55,21.8733333333333,35.5153333333333,8.09191608428955,2,3.6684,"0.0053",6.85270717931956,137.126413132138,"Pacific","Acropora","Western Australia,Houtman Abrolhos Islands","Western Australia","Houtman Abrolhos Islands","21",3.69734160105387,2328.72526041666,2001.83654785156,1944.1474609375,207.579747517904
"521",521,113.834223,-28.683068,1930,55,21.8733333333333,35.5153333333333,8.09191608428955,2,3.6237,"0.0051",6.94235923511957,155.211309785765,"Pacific","Acropora","Western Australia,Houtman Abrolhos Islands","Western Australia","Houtman Abrolhos Islands","21",3.69734160105387,2328.72526041666,2001.83654785156,1944.1474609375,207.579747517904
"522",522,113.840884,-28.708968,1931,56,21.8733333333333,35.5153333333333,8.09191608428955,0,3.48,"0.01",4.70500286326334,141.6420828235,"Pacific","Acropora","Western Australia,Houtman Abrolhos Islands","Western Australia","Houtman Abrolhos Islands","1",3.69734160105387,2328.72526041666,2001.83654785156,1944.1474609375,207.579747517904
"523",523,113.840884,-28.708968,1932,56,21.8733333333333,35.5153333333333,8.09191608428955,2,3.764,"0.009",5.84781113594592,149.183630835581,"Pacific","Acropora","Western Australia,Houtman Abrolhos Islands","Western Australia","Houtman Abrolhos Islands","1",3.69734160105387,2328.72526041666,2001.83654785156,1944.1474609375,207.579747517904
"524",524,113.813132,-28.745768,1933,56,21.8733333333333,35.5153333333333,8.09191608428955,1,3.69,"0.01",6.32512212145576,146.344628036819,"Pacific","Acropora","Western Australia,Houtman Abrolhos Islands","Western Australia","Houtman Abrolhos Islands","1",3.69734160105387,2328.72526041666,2001.83654785156,1944.1474609375,207.579747517904
"525",525,113.840884,-28.708968,1934,56,21.8733333333333,35.5153333333333,8.09191608428955,12,3.653,"0.008",6.383998605665,148.396010401525,"Pacific","Acropora","Western Australia,Houtman Abrolhos Islands","Western Australia","Houtman Abrolhos Islands","1",3.69734160105387,2328.72526041666,2001.83654785156,1944.1474609375,207.579747517904
"526",526,113.813132,-28.745768,1935,56,21.8733333333333,35.5153333333333,8.09191608428955,1,3.671,"0.005",6.47080913097598,140.322125805142,"Pacific","Acropora","Western Australia,Houtman Abrolhos Islands","Western Australia","Houtman Abrolhos Islands","1",3.69734160105387,2328.72526041666,2001.83654785156,1944.1474609375,207.579747517904
"527",527,113.813132,-28.745768,1936,56,21.8733333333333,35.5153333333333,8.09191608428955,0,4.1,"0.01",6.75825477662262,146.523620839047,"Pacific","Acropora","Western Australia,Houtman Abrolhos Islands","Western Australia","Houtman Abrolhos Islands","1",3.69734160105387,2328.72526041666,2001.83654785156,1944.1474609375,207.579747517904
"528",528,113.813132,-28.745768,1937,56,21.8733333333333,35.5153333333333,8.09191608428955,0,3.92,"0.02",7.14240369426668,146.682554207112,"Pacific","Acropora","Western Australia,Houtman Abrolhos Islands","Western Australia","Houtman Abrolhos Islands","1",3.69734160105387,2328.72526041666,2001.83654785156,1944.1474609375,207.579747517904
"529",529,113.840884,-28.708968,1938,56,21.8733333333333,35.5153333333333,8.09191608428955,3,3.722,"0.01",7.14439457820514,141.604830890205,"Pacific","Acropora","Western Australia,Houtman Abrolhos Islands","Western Australia","Houtman Abrolhos Islands","1",3.69734160105387,2328.72526041666,2001.83654785156,1944.1474609375,207.579747517904
"530",530,113.813132,-28.745768,1939,56,21.8733333333333,35.5153333333333,8.09191608428955,22,2.503,"0.006",8.00933005142446,148.060051981602,"Pacific","Acropora","Western Australia,Houtman Abrolhos Islands","Western Australia","Houtman Abrolhos Islands","1",3.69734160105387,2328.72526041666,2001.83654785156,1944.1474609375,207.579747517904
"531",531,113.813132,-28.745768,1940,56,21.8733333333333,35.5153333333333,8.09191608428955,2,3.941,"0.008",8.16979592537966,147.108463277881,"Pacific","Acropora","Western Australia,Houtman Abrolhos Islands","Western Australia","Houtman Abrolhos Islands","1",3.69734160105387,2328.72526041666,2001.83654785156,1944.1474609375,207.579747517904
"532",532,113.813132,-28.745768,1941,56,21.8733333333333,35.5153333333333,8.09191608428955,19,2.471,"0.009",8.23319504850052,144.078280289036,"Pacific","Acropora","Western Australia,Houtman Abrolhos Islands","Western Australia","Houtman Abrolhos Islands","1",3.69734160105387,2328.72526041666,2001.83654785156,1944.1474609375,207.579747517904
"533",533,113.813132,-28.745768,1942,56,21.8733333333333,35.5153333333333,8.09191608428955,3,3.514,"0.009",8.66457265904234,144.253786663658,"Pacific","Acropora","Western Australia,Houtman Abrolhos Islands","Western Australia","Houtman Abrolhos Islands","1",3.69734160105387,2328.72526041666,2001.83654785156,1944.1474609375,207.579747517904
"534",534,113.813132,-28.745768,1943,56,21.8733333333333,35.5153333333333,8.09191608428955,6,3.77,"0.02",9.05199449910042,147.475168540152,"Pacific","Acropora","Western Australia,Houtman Abrolhos Islands","Western Australia","Houtman Abrolhos Islands","1",3.69734160105387,2328.72526041666,2001.83654785156,1944.1474609375,207.579747517904
"535",535,113.813132,-28.745768,1944,56,21.8733333333333,35.5153333333333,8.09191608428955,0,3.8,"0.01",9.39745387368357,150.685580205454,"Pacific","Acropora","Western Australia,Houtman Abrolhos Islands","Western Australia","Houtman Abrolhos Islands","1",3.69734160105387,2328.72526041666,2001.83654785156,1944.1474609375,207.579747517904
"536",536,113.813132,-28.745768,1945,56,21.8733333333333,35.5153333333333,8.09191608428955,0,4,"0.01",9.49729469805891,148.683090747333,"Pacific","Acropora","Western Australia,Houtman Abrolhos Islands","Western Australia","Houtman Abrolhos Islands","1",3.69734160105387,2328.72526041666,2001.83654785156,1944.1474609375,207.579747517904
"537",537,113.813132,-28.745768,1946,56,21.8733333333333,35.5153333333333,8.09191608428955,0,4.008,"0.009",9.52828696913985,148.696095628069,"Pacific","Acropora","Western Australia,Houtman Abrolhos Islands","Western Australia","Houtman Abrolhos Islands","1",3.69734160105387,2328.72526041666,2001.83654785156,1944.1474609375,207.579747517904
"538",538,113.813132,-28.745768,1947,56,21.8733333333333,35.5153333333333,8.09191608428955,0,4.005,"0.003",9.62564361037761,144.645568375868,"Pacific","Acropora","Western Australia,Houtman Abrolhos Islands","Western Australia","Houtman Abrolhos Islands","1",3.69734160105387,2328.72526041666,2001.83654785156,1944.1474609375,207.579747517904
"539",539,113.813132,-28.745768,1948,56,21.8733333333333,35.5153333333333,8.09191608428955,2,3.84,"0.02",9.8709851245152,158.051970470139,"Pacific","Acropora","Western Australia,Houtman Abrolhos Islands","Western Australia","Houtman Abrolhos Islands","1",3.69734160105387,2328.72526041666,2001.83654785156,1944.1474609375,207.579747517904
"540",540,166.469395,-22.478465,2070,64,24.5953333333333,35.5483333333333,8.1165402730306,1,4.33,"0.02",4.97586843465267,142.109023433762,"Pacific",NA,"New Caledonia Island,Amedee Inlet","New Caledonia Island","Amedee Inlet","16",3.80002760887146,2306.74153645833,1959.46158854167,1900.47428385416,208.27370707194
"541",541,166.469395,-22.478465,2071,64,24.5953333333333,35.5483333333333,8.1165402730306,1,4.2,"0.02",6.19660079054758,145.343043775995,"Pacific","Acropora","New Caledonia Island,Amedee Inlet","New Caledonia Island","Amedee Inlet","16",3.80002760887146,2306.74153645833,1959.46158854167,1900.47428385416,208.27370707194
"542",542,166.469395,-22.478465,2072,64,24.5953333333333,35.5483333333333,8.1165402730306,1,3.93,"0.02",6.55997231505373,143.762937017551,"Pacific","Acropora","New Caledonia Island,Amedee Inlet","New Caledonia Island","Amedee Inlet","16",3.80002760887146,2306.74153645833,1959.46158854167,1900.47428385416,208.27370707194
"543",543,166.469395,-22.478465,2073,64,24.5953333333333,35.5483333333333,8.1165402730306,1,3.44,"0.02",6.87117758645905,137.78073162578,"Pacific","Acropora","New Caledonia Island,Amedee Inlet","New Caledonia Island","Amedee Inlet","16",3.80002760887146,2306.74153645833,1959.46158854167,1900.47428385416,208.27370707194
"544",544,166.469395,-22.478465,2074,64,24.5953333333333,35.5483333333333,8.1165402730306,1,3.56,"0.02",7.62555904070344,143.073628259631,"Pacific","Acropora","New Caledonia Island,Amedee Inlet","New Caledonia Island","Amedee Inlet","16",3.80002760887146,2306.74153645833,1959.46158854167,1900.47428385416,208.27370707194
"545",545,166.469395,-22.478465,2075,64,24.5953333333333,35.5483333333333,8.1165402730306,1,3.53,"0.02",8.16173837742778,148.501472189425,"Pacific","Acropora","New Caledonia Island,Amedee Inlet","New Caledonia Island","Amedee Inlet","16",3.80002760887146,2306.74153645833,1959.46158854167,1900.47428385416,208.27370707194
"546",546,166.469395,-22.478465,2080,64,24.5953333333333,35.5483333333333,8.1165402730306,3,3.45,"0.02",7.89998024161337,152.169687518001,"Pacific",NA,"New Caledonia Island,Amedee Inlet","New Caledonia Island","Amedee Inlet","16",3.80002760887146,2306.74153645833,1959.46158854167,1900.47428385416,208.27370707194
"547",547,109.92165,20.204332,2110,66,24.5403333333333,33.1216666666667,7.99859937032064,1,2.346,"0.002",0.142396475453056,149.460049514604,"Pacific","Porites","China - South China Sea,Leizhou Peninsula","China - South China Sea","Leizhou Peninsula","23",2.86099131902059,2225.736328125,1969.45922851563,1909.03662109375,225.000528971354
"548",548,109.92165,20.204332,2111,66,24.5403333333333,33.1216666666667,7.99859937032064,1,2.408,"0.004",0.152054808336653,148.263608322848,"Pacific","Porites","China - South China Sea,Leizhou Peninsula","China - South China Sea","Leizhou Peninsula","23",2.86099131902059,2225.736328125,1969.45922851563,1909.03662109375,225.000528971354
"549",549,109.92165,20.204332,2112,66,24.5403333333333,33.1216666666667,7.99859937032064,1,2.254,"0.002",1.55866954483521,148.853326346837,"Pacific","Porites","China - South China Sea,Leizhou Peninsula","China - South China Sea","Leizhou Peninsula","23",2.86099131902059,2225.736328125,1969.45922851563,1909.03662109375,225.000528971354
"550",550,109.92165,20.204332,2113,66,24.5403333333333,33.1216666666667,7.99859937032064,1,1.872,"0.002",1.65747050140364,147.186865880583,"Pacific","Porites","China - South China Sea,Leizhou Peninsula","China - South China Sea","Leizhou Peninsula","23",2.86099131902059,2225.736328125,1969.45922851563,1909.03662109375,225.000528971354
"551",551,109.92165,20.204332,2115,66,24.5403333333333,33.1216666666667,7.99859937032064,1,2.407,"0.002",2.58101070792032,146.261479115364,"Pacific","Porites","China - South China Sea,Leizhou Peninsula","China - South China Sea","Leizhou Peninsula","23",2.86099131902059,2225.736328125,1969.45922851563,1909.03662109375,225.000528971354
"552",552,109.92165,20.204332,2116,66,24.5403333333333,33.1216666666667,7.99859937032064,1,2.378,"0.002",3.27887995655121,151.899088862875,"Pacific","Porites","China - South China Sea,Leizhou Peninsula","China - South China Sea","Leizhou Peninsula","23",2.86099131902059,2225.736328125,1969.45922851563,1909.03662109375,225.000528971354
"553",553,109.92165,20.204332,2117,66,24.5403333333333,33.1216666666667,7.99859937032064,1,2.789,"0.005",5.0967688730397,152.984719982612,"Pacific","Porites","China - South China Sea,Leizhou Peninsula","China - South China Sea","Leizhou Peninsula","23",2.86099131902059,2225.736328125,1969.45922851563,1909.03662109375,225.000528971354
"554",554,109.92165,20.204332,2118,66,24.5403333333333,33.1216666666667,7.99859937032064,1,3.574,"0.006",5.87162505271321,116.921461647273,"Pacific","Porites","China - South China Sea,Leizhou Peninsula","China - South China Sea","Leizhou Peninsula","23",2.86099131902059,2225.736328125,1969.45922851563,1909.03662109375,225.000528971354
"555",555,109.92165,20.204332,2119,66,24.5403333333333,33.1216666666667,7.99859937032064,1,2.786,"0.005",6.76694488613832,156.561486198088,"Pacific","Porites","China - South China Sea,Leizhou Peninsula","China - South China Sea","Leizhou Peninsula","23",2.86099131902059,2225.736328125,1969.45922851563,1909.03662109375,225.000528971354
"556",556,109.92165,20.204332,2120,66,24.5403333333333,33.1216666666667,7.99859937032064,1,2.634,"0.003",6.81076082614569,155.969202754546,"Pacific","Porites","China - South China Sea,Leizhou Peninsula","China - South China Sea","Leizhou Peninsula","23",2.86099131902059,2225.736328125,1969.45922851563,1909.03662109375,225.000528971354
"557",557,109.92165,20.204332,2121,66,24.5403333333333,33.1216666666667,7.99859937032064,1,2.204,"0.002",6.84903143683753,149.665045594497,"Pacific","Porites","China - South China Sea,Leizhou Peninsula","China - South China Sea","Leizhou Peninsula","23",2.86099131902059,2225.736328125,1969.45922851563,1909.03662109375,225.000528971354
"558",558,109.92165,20.204332,2122,66,24.5403333333333,33.1216666666667,7.99859937032064,1,2.463,"0.002",6.87634701432655,151.817733345911,"Pacific","Porites","China - South China Sea,Leizhou Peninsula","China - South China Sea","Leizhou Peninsula","23",2.86099131902059,2225.736328125,1969.45922851563,1909.03662109375,225.000528971354
"559",559,109.92165,20.204332,2123,66,24.5403333333333,33.1216666666667,7.99859937032064,1,2.293,"0.002",6.9443742720592,148.991467229544,"Pacific","Porites","China - South China Sea,Leizhou Peninsula","China - South China Sea","Leizhou Peninsula","23",2.86099131902059,2225.736328125,1969.45922851563,1909.03662109375,225.000528971354
"560",560,109.92165,20.204332,2124,66,24.5403333333333,33.1216666666667,7.99859937032064,1,2.674,"0.003",7.26675525344169,150.964374681476,"Pacific","Porites","China - South China Sea,Leizhou Peninsula","China - South China Sea","Leizhou Peninsula","23",2.86099131902059,2225.736328125,1969.45922851563,1909.03662109375,225.000528971354
"561",561,109.92165,20.204332,2125,66,24.5403333333333,33.1216666666667,7.99859937032064,1,2.055,"0.002",7.87314528407718,151.631927174541,"Pacific","Porites","China - South China Sea,Leizhou Peninsula","China - South China Sea","Leizhou Peninsula","23",2.86099131902059,2225.736328125,1969.45922851563,1909.03662109375,225.000528971354
"562",562,-81.40277,24.64618,2145,68,23.8796666666667,34.9273333333333,8.12854353586833,5,2.66,"0.001",2.23158187176282,135.852878660261,"Atlantic","Acropora","USA - Florida,Florida Key","USA - Florida","Florida Key","0",4.11642662684123,2371.88793945313,2004.03214518229,1939.67102050781,198.248311360677
"563",563,-81.40277,24.64618,2146,68,23.8796666666667,34.9273333333333,8.12854353586833,5,2.79,"0.12",2.4646155437371,146.012047283797,"Atlantic","Diploria","USA - Florida,Florida Key","USA - Florida","Florida Key","0",4.11642662684123,2371.88793945313,2004.03214518229,1939.67102050781,198.248311360677
"564",564,-82.872431,24.630317,2147,68,23.8796666666667,34.9273333333333,8.12854353586833,5,2.8,"0.12",8.72368409195164,149.024045776506,"Atlantic","Diploria","USA - Florida,Florida Key","USA - Florida","Florida Key","0",4.11262591679891,2367.37752278646,2000.47025553386,1936.23885091146,197.720784505208
"565",565,-80.194819,25.222946,2148,68,23.8796666666667,34.9273333333333,8.12854353586833,5,2.63,"0.12",4.78643761575126,148.99911888048,"Atlantic","Favia","USA - Florida,Florida Key","USA - Florida","Florida Key","0",4.06876754760742,2374.12768554688,2007.78877766927,1943.51534016927,200.142888387044
"566",566,-81.40277,24.64618,2149,68,23.8796666666667,34.9273333333333,8.12854353586833,5,3.48,"0.11",4.20823432058395,149.970524422689,"Atlantic","Montastraea","USA - Florida,Florida Key","USA - Florida","Florida Key","0",4.11642662684123,2371.88793945313,2004.03214518229,1939.67102050781,198.248311360677
"567",567,-81.40277,24.64618,2150,68,23.8796666666667,34.9273333333333,8.12854353586833,5,3.47,"0.12",4.28565604278747,147.776525772376,"Atlantic","Montastraea","USA - Florida,Florida Key","USA - Florida","Florida Key","0",4.11642662684123,2371.88793945313,2004.03214518229,1939.67102050781,198.248311360677
"568",568,-80.194819,25.222946,2151,68,23.8796666666667,34.9273333333333,8.12854353586833,5,2.71,"0.11",6.25752632773689,148.906512043515,"Atlantic","Montastraea","USA - Florida,Florida Key","USA - Florida","Florida Key","0",4.06876754760742,2374.12768554688,2007.78877766927,1943.51534016927,200.142888387044
"569",569,-80.194819,25.222946,2152,68,23.8796666666667,34.9273333333333,8.12854353586833,5,2.68,"0.11",6.57372655827233,148.326340469213,"Atlantic","Montastraea","USA - Florida,Florida Key","USA - Florida","Florida Key","0",4.06876754760742,2374.12768554688,2007.78877766927,1943.51534016927,200.142888387044
"570",570,-82.872431,24.630317,2153,68,23.8796666666667,34.9273333333333,8.12854353586833,5,2.52,"0.001",6.92694674590103,138.684756990145,"Atlantic","Montastraea","USA - Florida,Florida Key","USA - Florida","Florida Key","0",4.11262591679891,2367.37752278646,2000.47025553386,1936.23885091146,197.720784505208
"571",571,-80.194819,25.222946,2154,68,23.8796666666667,34.9273333333333,8.12854353586833,5,2.42,"0.12",7.25456109200755,146.570237946719,"Atlantic","Montastraea","USA - Florida,Florida Key","USA - Florida","Florida Key","0",4.06876754760742,2374.12768554688,2007.78877766927,1943.51534016927,200.142888387044
"572",572,-82.872431,24.630317,2155,68,23.8796666666667,34.9273333333333,8.12854353586833,5,2.73,"0.12",7.31023666680152,147.409944765029,"Atlantic","Montastraea","USA - Florida,Florida Key","USA - Florida","Florida Key","0",4.11262591679891,2367.37752278646,2000.47025553386,1936.23885091146,197.720784505208
"573",573,-82.872431,24.630317,2156,68,23.8796666666667,34.9273333333333,8.12854353586833,5,2.34,"0.004",8.79106434749732,164.019131733008,"Atlantic","Montastraea","USA - Florida,Florida Key","USA - Florida","Florida Key","0",4.11262591679891,2367.37752278646,2000.47025553386,1936.23885091146,197.720784505208
"574",574,-82.872431,24.630317,2157,68,23.8796666666667,34.9273333333333,8.12854353586833,5,2.39,"0.003",9.31615632092697,143.729569931659,"Atlantic","Montastraea","USA - Florida,Florida Key","USA - Florida","Florida Key","0",4.11262591679891,2367.37752278646,2000.47025553386,1936.23885091146,197.720784505208
"575",575,-82.872431,24.630317,2165,68,23.8796666666667,34.9273333333333,8.12854353586833,5,2.42,"0.11",3.58151791862299,145.866909642403,"Atlantic",NA,"USA - Florida,Florida Key","USA - Florida","Florida Key","0",4.11262591679891,2367.37752278646,2000.47025553386,1936.23885091146,197.720784505208
"576",576,45.032121,-12.76484,2170,69,27.3196666666667,35.033,8.0997740427653,4,NA,NA,8.96473874614769,150.425203048993,"Indian","Acropora","Comoro Archipelago,Mayotte Island","Comoro Archipelago","Mayotte Island","24",3.7692813873291,2296.83927408854,1955.65840657552,1890.62329101563,212.062311808268
"577",577,45.032121,-12.76484,2171,69,27.3196666666667,35.033,8.0997740427653,3,3.5091,"0.0039",7.92352186770499,141.204274950566,"Indian","Acropora","Comoro Archipelago,Mayotte Island","Comoro Archipelago","Mayotte Island","24",3.7692813873291,2296.83927408854,1955.65840657552,1890.62329101563,212.062311808268
"578",578,45.032121,-12.76484,2172,69,27.3196666666667,35.033,8.0997740427653,2,3.484,"0.09",1.56797285770711,148.392450037613,"Indian","Acropora","Comoro Archipelago,Mayotte Island","Comoro Archipelago","Mayotte Island","24",3.7692813873291,2296.83927408854,1955.65840657552,1890.62329101563,212.062311808268
"579",579,45.032121,-12.76484,2173,69,27.3196666666667,35.033,8.0997740427653,6,3.37,"0.01",16.1967395512836,152.56280306342,"Indian","Acropora","Comoro Archipelago,Mayotte Island","Comoro Archipelago","Mayotte Island","24",3.7692813873291,2296.83927408854,1955.65840657552,1890.62329101563,212.062311808268
"580",580,45.032121,-12.76484,2174,69,27.3196666666667,35.033,8.0997740427653,2,3.35,"0.01",13.712667965656,145.288775251524,"Indian","Porites","Comoro Archipelago,Mayotte Island","Comoro Archipelago","Mayotte Island","24",3.7692813873291,2296.83927408854,1955.65840657552,1890.62329101563,212.062311808268
"581",581,45.032121,-12.76484,2175,69,27.3196666666667,35.033,8.0997740427653,5,3.04,"0.01",20.2675758233162,159.595725690417,"Indian","Porites","Comoro Archipelago,Mayotte Island","Comoro Archipelago","Mayotte Island","24",3.7692813873291,2296.83927408854,1955.65840657552,1890.62329101563,212.062311808268
"582",582,45.032121,-12.76484,2176,69,27.3196666666667,35.033,8.0997740427653,1,3.379,"0.05",16.1133317919985,151.485150989987,"Indian",NA,"Comoro Archipelago,Mayotte Island","Comoro Archipelago","Mayotte Island","24",3.7692813873291,2296.83927408854,1955.65840657552,1890.62329101563,212.062311808268
"583",583,43.664153,-23.369825,2177,69,25.6663333333333,35.0916666666667,8.10453542073568,1,NA,NA,1.53696595347271,157.883331432255,"Indian","Acropora","Madagascar,Toliara","Madagascar","Toliara","24",3.68709913889567,2319.37906901041,1990.69982910156,1929.71883138021,212.38757832845
"584",584,55.444364,-4.689138,2178,69,27.821,35.119,8.0910317103068,1,2.3463,"0.0109",4.30020004992328,162.965734276551,"Indian","Acropora","Seychelles,Mahe Island","Seychelles","Mahe Island","24",3.71745975812276,2307.26245117187,1977.83032226562,1913.91625976562,204.408828735351
"585",585,55.444364,-4.689138,2179,69,27.821,35.119,8.0910317103068,0,2.8044,"0.0133",4.6973311753295,158.791097740321,"Indian","Acropora","Seychelles,Mahe Island","Seychelles","Mahe Island","24",3.71745975812276,2307.26245117187,1977.83032226562,1913.91625976562,204.408828735351
"586",586,147.624576,-6.107493,2187,70,28.7353333333333,34.4373333333333,8.10888544718425,1,2.312,"0.013",12.9571979451806,144.931933827497,"Pacific",NA,"Papua New Guinea,Huon Peninsula","Papua New Guinea","Huon Peninsula","3",3.81018320719401,2275.94360351563,1933.52962239584,1876.52933756511,203.83317565918
"587",587,147.624576,-6.107493,2188,70,28.7353333333333,34.4373333333333,8.10888544718425,1,3.988,"0.005",27.2667816512779,140.659661987762,"Pacific",NA,"Papua New Guinea,Huon Peninsula","Papua New Guinea","Huon Peninsula","3",3.81018320719401,2275.94360351563,1933.52962239584,1876.52933756511,203.83317565918
"588",588,166.908505,-15.616583,2189,70,27.6553333333333,34.958,8.14419746398926,1,3.896,"0.003",10.1428304784493,131.557771419221,"Pacific","Acropora","Vanuatu,Espiritu Santo","Vanuatu","Espiritu Santo","3",4.03642320632935,2289.73828125,1939.51232910156,1876.64310709635,207.225540161133
"589",589,166.908505,-15.616583,2190,70,27.6553333333333,34.958,8.14419746398926,1,3.891,"0.002",10.1891834489515,133.424778452391,"Pacific","Acropora","Vanuatu,Espiritu Santo","Vanuatu","Espiritu Santo","3",4.03642320632935,2289.73828125,1939.51232910156,1876.64310709635,207.225540161133
"590",590,166.908505,-15.616583,2191,70,27.6553333333333,34.958,8.14419746398926,1,3.983,"0.004",10.9954154539409,139.084730151241,"Pacific","Acropora","Vanuatu,Espiritu Santo","Vanuatu","Espiritu Santo","3",4.03642320632935,2289.73828125,1939.51232910156,1876.64310709635,207.225540161133
"591",591,166.908505,-15.616583,2192,70,27.6553333333333,34.958,8.14419746398926,1,3.434,"0.003",11.0633823803459,143.953365365453,"Pacific","Acropora","Vanuatu,Espiritu Santo","Vanuatu","Espiritu Santo","3",4.03642320632935,2289.73828125,1939.51232910156,1876.64310709635,207.225540161133
"592",592,166.908505,-15.616583,2193,70,27.6553333333333,34.958,8.14419746398926,1,3.495,"0.002",11.6208609144324,142.529099354575,"Pacific","Acropora","Vanuatu,Espiritu Santo","Vanuatu","Espiritu Santo","3",4.03642320632935,2289.73828125,1939.51232910156,1876.64310709635,207.225540161133
